rank,company,revenue ($ millions),profit ($ millions),Sector
275,Public Service Enterprise Group,6848.0,764.0,Utilities
276,Express Scripts,6786.9,-9.1,Healthcare
277,Progressive,6771.0,46.1,Financial Services
278,General Mills,6700.2,614.4,Consumer Defensive
279,AES,6691.0,641.0,Utilities
280,ONEOK,6642.9,145.6,Energy
281,Plains Resources,6630.6,40.8,Energy
282,Cummins,6597.0,8.0,Industrials
283,Saks,6581.2,75.2,Consumer Cyclical
284,Union Carbide,6526.0,162.0,Basic Materials
285,Seagate Technology,6448.0,310.0,Technology
286,Automatic Data Proc.,6287.5,840.8,Industrials
287,Campbell Soup,6267.0,714.0,Consumer Defensive
288,Gannett,6244.4,1719.1,Communication Services
289,CNF,6166.3,135.1,Financial Services
290,CIT Group,6160.4,611.6,Financial Services
291,Norfolk Southern,6159.0,172.0,Industrials
292,Omnicom Group,6154.2,498.8,Communication Services
293,Kohl's,6152.0,372.1,Consumer Cyclical
294,NiSource,6135.4,156.9,Utilities
295,Computer Assoc. Intl.,6103.0,696.0,Technology
296,Science Applications Intl.,6091.7,2835.9,Technology
297,Sonic Automotive,6052.5,74.2,Consumer Cyclical
298,Federal-Mogul,6013.2,-281.5,Consumer Cyclical
299,Mellon Financial Corp.,5979.0,1007.0,Financial Services
300,ServiceMaster,5970.6,173.8,Industrials
301,NCR,5959.0,178.0,Technology
302,Centex,5956.4,257.1,Real Estate
303,Providian Financial,5948.2,651.8,Financial Services
304,State St. Corp.,5921.0,595.3,Financial Services
305,Northeast Utilities,5901.2,-13.8,Utilities
306,Owens-Illinois,5814.8,-269.7,Consumer Cyclical
307,R.R. Donnelley & Sons,5764.3,266.9,Industrials
308,Dean Foods,5756.3,123.7,Consumer Defensive
309,VF,5747.9,260.3,Consumer Cyclical
310,Avon Products,5714.6,478.4,Consumer Defensive
311,Nextel Communications,5714.0,-815.0,Communication Services
312,Allied Waste Industries,5707.5,124.4,Industrials
313,First Data,5705.2,929.6,Financial Services
314,Anadarko Petroleum,5686.0,807.0,Energy
315,PPL,5683.0,498.0,Utilities
316,Southwest Airlines,5649.6,603.1,Industrials
317,Interpublic Group,5625.8,358.7,Communication Services
318,DTE Energy,5597.0,468.0,Utilities
319,Mattel,5589.5,-431.0,Consumer Cyclical
320,Litton Industries,5588.2,218.4,Industrials
321,Engelhard,5542.6,168.3,Basic Materials
322,Goodrich,5531.5,325.9,Industrials
323,Nordstrom,5528.5,101.9,Consumer Cyclical
324,Air Products & Chem.,5495.5,124.2,Basic Materials
325,Fortune Brands,5491.8,-137.7,Industrials
326,Ikon Office Solutions,5446.9,29.1,Technology
327,Capital One Financial,5424.3,469.6,Financial Services
328,Dover,5400.7,519.6,Industrials
329,3Com,5391.5,674.3,Technology
330,Parker Hannifin,5355.3,368.2,Industrials
331,Clear Channel Communications,5345.3,248.8,Communication Services
332,BB&T Corp.,5338.2,626.4,Financial Services
333,Ryder System,5336.8,89.0,Industrials
334,Eastman Chemical,5292.0,303.0,Basic Materials
335,Baker Hughes,5233.8,102.3,Energy
336,Graybar Electric,5213.9,66.2,Basic Materials
337,Sherwin-Williams,5211.6,16.0,Basic Materials
338,GPU,5196.3,233.5,Utilities
339,OfficeMax,5156.4,-133.2,Consumer Cyclical
340,Meritor Automotive,5153.0,218.0,Industrials
341,Smithfield Foods,5150.5,75.1,Consumer Defensive
342,KeySpan,5121.5,300.8,Utilities
343,Tesoro,5102.5,73.3,Basic Materials
344,Tribune,5079.6,224.4,Communication Services
345,TransMontaigne,5071.4,-37.9,Energy
346,Praxair,5043.0,363.0,Basic Materials
347,Quaker Oats,5041.0,360.6,Consumer Defensive
348,Conectiv,5029.1,170.8,Utilities
349,Medtronic,5014.6,1098.5,Healthcare
350,W.W. Grainger,4977.0,192.9,Industrials
351,Owens Corning,4940.0,-465.0,Industrials
352,LTV,4934.0,-719.0,Technology
353,BJ's Wholesale Club,4932.1,131.5,Consumer Defensive
354,Pacific Life,4897.1,140.8,Financial Services
355,Caesars Entertainment,4896.0,143.0,Consumer Cyclical
356,United Auto Group,4884.0,30.0,Consumer Cyclical
357,ITT Industries,4829.4,264.5,Industrials
358,Peter Kiewit Sons',4823.0,179.0,Industrials
359,Crestline Capital,4817.2,44.8,Financial Services
360,RadioShack,4794.7,368.0,Consumer Cyclical
361,American Family Ins. Grp.,4771.4,236.7,Financial Services
362,Dole Food,4763.1,67.7,Consumer Defensive
363,Sodexho Marriott Services,4734.0,63.0,Industrials
364,Quantum,4727.2,40.8,Technology
365,Lennar,4707.0,229.1,Consumer Cyclical
366,Foot Locker,4691.0,-240.0,Consumer Cyclical
367,Cendant,4673.0,602.0,Industrials
368,Willamette Industries,4651.8,344.9,Basic Materials
369,Advanced Micro Devices,4644.2,983.0,Technology
370,Murphy Oil,4640.7,296.8,Energy
371,IAC/Interactive,4621.2,-114.9,Communication Services
372,AK Steel Holding,4611.5,132.4,Basic Materials
373,Nucor,4586.1,310.9,Basic Materials
374,Black & Decker,4560.8,282.0,Industrials
375,Dollar General,4551.5,206.0,Consumer Defensive
376,Golden State Bancorp,4546.6,350.5,Financial Services
377,Niagara Mohawk Holdings,4539.3,-46.5,Utilities
378,Phelps Dodge,4525.1,29.0,Basic Materials
379,Pitney Bowes,4522.1,622.5,Industrials
380,Brunswick,4507.2,-95.8,Consumer Cyclical
381,Kelly Services,4487.3,87.2,Industrials
382,AutoZone,4482.7,267.6,Consumer Cyclical
383,Cooper Industries,4459.9,357.4,Healthcare
384,Caremark Rx,4430.1,-176.6,Healthcare
385,Cablevision Systems,4411.0,229.3,Communication Services
386,Starwood Hotels & Rsrts.,4402.0,403.0,Consumer Cyclical
387,Flowers Industries,4376.9,45.5,Consumer Defensive
388,Mead,4368.1,161.2,Consumer Defensive
389,Estee Lauder,4366.8,314.1,Consumer Defensive
390,Temple-Inland,4286.0,195.0,Basic Materials
391,McGraw-Hill,4281.0,403.8,Communication Services
392,Leggett & Platt,4276.3,264.1,Consumer Cyclical
393,Fifth Third Bancorp,4276.1,862.9,Financial Services
394,Mutual of Omaha Ins.,4274.2,158.1,Financial Services
395,Maytag,4247.5,201.0,Consumer Cyclical
396,Avis Rent A Car,4243.7,120.7,Industrials
397,Brink's,4235.2,-256.6,Industrials
398,Hershey Foods,4221.0,334.5,Consumer Defensive
399,Bethlehem Steel,4196.6,-118.4,Basic Materials
400,HealthSouth,4195.1,278.5,Healthcare
401,USA Education,4166.3,465.0,NaN
402,Pulte Homes,4159.1,188.5,Consumer Cyclical
403,True Value,4159.0,N.A.,Consumer Cyclical
404,Jones Apparel Group,4143.0,301.9,Consumer Cyclical
405,Kerr-McGee,4121.0,842.0,Energy
406,Progress Energy,4118.9,478.4,Energy
407,Autoliv,4116.1,168.7,Consumer Cyclical
408,Oxford Health Plans,4111.8,265.1,Healthcare
409,Encompass Services,4099.4,55.3,Healthcare
410,Barnes & Noble,4095.1,85.5,Consumer Cyclical
411,Comerica,4087.5,749.3,Financial Services
412,Clorox,4083.0,394.0,Consumer Defensive
413,Dean Foods,4065.6,106.1,Consumer Defensive
414,Lyondell Chemical,4036.0,437.0,Basic Materials
415,Longs Drug Stores,4027.1,44.9,Consumer Defensive
416,Nash Finch,4015.5,15.5,Consumer Defensive
417,Allegheny Energy,4011.9,236.6,Utilities
418,Ames Dept. Stores,4000.0,-240.6,Consumer Cyclical
419,Merisel,3981.0,-100.0,Technology
420,Foster Wheeler,3969.4,39.5,Industrials
421,Golden West Financial,3957.4,545.8,Financial Services
422,ShopKo Stores,3951.4,-15.8,Consumer Cyclical
423,United Stationers,3944.9,92.2,Industrials
424,KB Home,3930.9,210.0,Consumer Cyclical
425,FMC,3925.5,110.6,Basic Materials
426,Sanmina-SCI,3911.6,192.3,Technology
427,SouthTrust Corp.,3899.8,482.3,Financial Services
428,Avery Dennison,3893.5,283.5,Consumer Cyclical
429,York International,3888.2,106.6,Industrials
430,Thermo Electron,3886.4,-36.1,Healthcare
431,Wesco International,3881.1,33.4,Industrials
432,Constellation Energy,3878.5,345.3,Utilities
433,Comdisco Holding,3871.0,-67.0,Technology
434,Ameren,3855.8,457.1,Utilities
435,CDW,3842.5,162.3,Technology
436,Regions Financial,3835.5,527.5,Financial Services
437,Lexmark International,3807.0,285.4,Technology
438,Hasbro,3787.2,-144.6,Consumer Cyclical
439,American Financial Grp.,3786.1,-56.0,Financial Services
440,USG,3781.0,-259.0,Basic Materials
441,Danaher,3777.8,324.2,Healthcare
442,Pathmark Stores,3741.9,244.1,Consumer Defensive
443,Spherion,3740.8,74.5,Industrials
444,AmSouth Bancorp.,3739.9,329.1,Financial Services
445,Kinder Morgan,3730.9,152.0,Energy
446,Westvaco,3719.9,245.9,Basic Materials
447,Fleetwood Enterprises,3713.0,83.5,Consumer Cyclical
448,Administaff,3708.5,16.9,Industrials
449,Darden Restaurants,3701.3,176.7,Consumer Cyclical
450,Pinnacle West Capital,3690.2,302.3,Utilities
451,MicroAge,3682.8,-238.6,Technology
452,Hormel Foods,3675.1,170.2,Consumer Defensive
453,Ball,3664.7,68.2,Basic Materials
454,D.R. Horton,3653.7,191.7,Consumer Cyclical
455,Amgen,3629.4,1138.5,Healthcare
456,Becton Dickinson,3618.3,392.9,Healthcare
457,Yellow Roadway,3588.1,68.0,industrials
458,Group 1 Automotive,3586.1,40.8,Consumer Cyclical
459,Reliance Group Holdings,3562.3,-1028.6,Financial Services
460,Jabil Circuit,3558.3,145.6,Technology
461,Tenneco Automotive,3549.0,-42.0,Consumer Cyclical
462,Northern Trust Corp.,3548.1,485.1,Financial Services
463,Trans World Airlines,3538.3,-387.1,Industrials
464,Interstate Bakeries,3522.9,89.4,Consumer Defensive
465,Anixter International,3514.4,78.7,Industrials
466,Cox Communications,3506.9,1925.3,Consumer Cyclical
467,Owens & Minor,3503.6,33.1,Healthcare
468,New York Times,3489.5,397.5,Communication Services
469,Cooper Tire & Rubber,3472.4,96.7,Consumer Cyclical
470,Harrah's Entertainment,3471.2,-12.1,Consumer Cyclical
471,Emcor Group,3460.2,40.1,Industrials
472,Hilton Hotels,3451.0,272.0,Consumer Cyclical
473,Puget Energy,3441.7,193.8,Utilities
474,SCANA,3433.0,250.0,Industrials
475,Quest Diagnostics,3421.2,102.1,Healthcare
476,Jacobs Engineering Grp.,3418.9,51.0,Industrials
477,Thrivent Financial for Lutherans,3417.2,169.0,Financial Services
478,Universal,3402.0,113.8,Consumer Defensive
479,Tellabs,3387.4,730.8,Technology
480,Wisconsin Energy,3354.7,154.2,Utilities
481,Steelcase,3316.1,184.2,Industrials
482,Hughes Supply,3310.2,46.5,Industrials
483,OGE Energy,3298.7,147.0,Utilities
484,Allmerica Financial,3295.6,199.9,Financial Services
485,Borders Group,3294.4,43.6,Consumer Cyclical
486,ADC Telecommunications,3287.9,868.1,Communication Services
487,Western Gas Resources,3282.0,56.1,Energy
488,Big Lots,3277.1,-380.7,Consumer Defensive
489,Airborne,3275.9,28.5,Communication Services
490,Armstrong Holdings,3271.7,-66.0,Industrials
491,Mohawk Industries,3255.8,162.6,Consumer Cyclical
492,Charter Communications,3249.2,-828.6,Communication Services
493,Lennox International,3247.4,59.1,Industrials
494,Summit Bancorp,3245.0,513.6,Financial Services
495,Jefferson-Pilot,3237.5,536.6,Financial Services
496,MGM Mirage,3232.6,160.7,Consumer Cyclical
497,Lutheran Brotherhood,3220.6,77.8,Financial Services
498,Pennzoil-Quaker State,3216.3,-86.2,Consumer Defensive
499,Knight-Ridder,3211.8,314.4,Communication Services
500,Qualcomm,3196.8,670.2,Technology
