rank,company,revenue ($ millions),profit ($ millions),Sector
90,Intel,11521.0,2288.0,Technology
91,"MediaOne Group, Inc.",11506.0,1426.0,Communication Services
92,Archer Daniels Midland,11374.4,484.1,Consumer Defensive
93,CVS,11285.6,307.5,Healthcare
94,Rockwell Automation,11204.7,634.1,Industrials
95,Chase Manhattan Corp.,11187.0,1205.0,Financial Services
96,Nationwide,11183.1,445.3,Financial Services
97,Columbia/HCA Healthcare,11132.0,630.0,Healthcare
98,Winn-Dixie Stores,11082.2,216.1,Consumer Defensive
99,Sysco,10942.5,216.8,Consumer Defensive
100,Compaq Computer,10866.0,867.0,Technology
101,Teachers Insurance & Annuity Assn.,10550.8,463.3,Financial Services
102,PG&E Corp.,10447.4,1000.2,Utilities
103,Weyerhaeuser,10398.0,589.0,Real Estate
104,Alcoa,10391.5,375.2,Basic Materials
105,Great Atlantic & Pacific Tea,10384.1,4.0,Consumer Defensive
106,Texas Instruments,10315.0,691.0,Technology
107,Waste Management,10097.3,784.4,Industrials
108,Walt Disney,10055.1,1110.4,Communication Services
109,Raytheon,10012.9,596.9,Industrials
110,Coastal,10012.7,232.6,Financial Services
111,Martin Marietta,9873.7,635.6,Basic Materials
112,Textron,9683.0,433.0,Industrials
113,CSX,9608.0,652.0,Industrials
114,Northwestern Mutual,9581.4,398.4,Financial Services
115,Ashland,9505.3,197.0,Basic Materials
116,Pacific Telesis Group,9494.0,1159.0,Communication Services
117,Occidental Petroleum,9416.0,-36.0,Energy
118,Morgan Stanley Group,9376.0,395.0,Financial Services
119,Baxter International,9324.0,596.0,Healthcare
120,Walgreen,9235.0,281.9,Healthcare
121,CBS,9208.0,77.0,Communication Services
122,Lehman Brothers Hldgs.,9190.0,75.0,Financial Services
123,Apple Computer,9188.7,310.2,Technology
124,Abbott Laboratories,9156.0,1516.7,Healthcare
125,Northwest Airlines,9142.9,236.2,Industrials
126,TRW,9087.0,333.0,Industrials
127,Deere,9029.8,603.6,Industrials
128,Liberty Mutual Ins. Group,8985.5,407.0,Financial Services
129,Enron,8983.7,453.4,Energy
130,Wyeth,8966.2,1528.3,Healthcare
131,Toys `R` Us,8745.6,531.8,Consumer Cyclical
132,Publix Super Markets,8742.5,238.6,Consumer Defensive
133,Emerson Electric,8607.2,788.5,Industrials
134,Massey Energy,8556.3,192.4,Energy
135,General Mills,8516.9,469.9,Consumer Defensive
136,FedEx,8479.5,204.4,Industrials
137,Fortune Brands,8441.5,734.1,Industrials
138,Sodexho Marriott Services,8415.0,200.0,Industrials
139,Edison International,8345.0,722.0,Utilities
140,McDonald's,8320.8,1224.4,Consumer Cyclical
141,Federated Dept. Stores,8315.9,187.6,Consumer Cyclical
142,Southern,8297.0,989.0,Utilities
143,Foot Locker,8293.0,47.0,Consumer Cyclical
144,Pfizer,8281.3,1298.4,Healthcare
145,Monsanto,8272.0,622.0,Basic Materials
146,Union Pacific,8140.0,546.0,Industrials
147,Whirlpool,8104.0,158.0,Consumer Cyclical
148,Principal Financial,8006.7,152.1,Financial Services
149,Ikon Office Solutions,7996.1,70.6,Technology
150,Bank One Corp.,7857.1,1005.1,Financial Services
151,Sunoco,7792.0,90.0,Energy
152,Ralston Purina,7705.3,188.7,Consumer Defensive
153,Viacom,7636.6,89.6,Communication Services
154,Colgate-Palmolive,7587.9,580.2,Consumer Defensive
155,Bankers Trust Corp.,7503.0,615.0,Financial Services
156,Bergen Brunswig,7483.8,56.1,Healthcare
157,Bestfoods,7425.4,345.1,Consumer Defensive
158,Unisys,7399.7,100.5,Technology
159,Time Warner,7396.0,-91.0,Communication Services
160,Kimberly-Clark,7364.2,535.1,Consumer Defensive
161,Limited Brands,7320.8,448.3,Consumer Cyclical
162,Supermarkets Genl. Holdings,7226.5,-41.8,Consumer Defensive
163,Unocal,7072.0,-153.0,Energy
164,H.J. Heinz,7046.7,602.9,Consumer Defensive
165,Eli Lilly,7000.8,1286.1,Healthcare
166,US Airways Group,6997.2,-684.9,Industrials
167,Lincoln National,6984.4,349.9,Financial Services
168,Freddie Mac,6923.0,983.0,Financial Services
169,Johnson Controls,6870.5,165.2,Industrials
170,Dana,6740.5,228.2,Consumer Cyclical
171,Northrop Grumman,6711.0,35.0,Industrials
172,Amerada Hess,6698.8,73.7,Energy
173,Campbell Soup,6690.5,630.3,Consumer Defensive
174,Farmland Industries,6677.9,N.A.,Real Estate
175,Morgan Stanley,6602.6,740.9,Financial Services
176,Kellogg,6562.0,705.4,Consumer Defensive
177,Borden Chemical,6494.8,-597.7,Basic Materials
178,AXA Financial,6447.3,252.0,Financial Services
179,Warner-Lambert,6416.8,694.0,Healthcare
180,Sealed Air,6381.0,83.3,Consumer Cyclical
181,Capital Cities/ABC,6379.2,679.8,Communication Services
182,Tosco,6365.8,83.8,Energy
183,PPG Industries,6331.2,514.6,Basic Materials
184,Salomon,6278.0,-399.0,Consumer Defensive
185,Unicom,6277.5,354.9,Communication Services
186,Cooper Industries,6258.0,-19.9,Healthcare
187,Wachovia Corp.,6253.6,925.4,Financial Services
188,Consolidated Edison,6239.6,727.6,Utilities
189,USAA,6181.4,564.4,Financial Services
190,Guardian Life of America,6133.8,143.7,Financial Services
191,AFLAC,6110.8,292.8,Financial Services
192,Lowe's,6110.5,223.6,Consumer Cyclical
193,Levi Strauss,6074.3,321.0,Consumer Cyclical
194,Gillette,6070.2,698.3,Consumer Defensive
195,Honeywell,6057.0,278.9,Industrials
196,Eaton,6052.0,333.0,Industrials
197,Wells Fargo,6032.0,800.4,Financial Services
198,Reynolds Metals,6013.2,121.7,Consumer Cyclical
199,Coca-Cola Enterprises,6011.0,69.0,Consumer Defensive
200,Entergy,5963.3,341.8,Utilities
201,Quaker Oats,5955.0,231.5,Consumer Defensive
202,Public Service Enterprise Group,5915.8,679.0,Utilities
203,Cardinal Health,5790.4,35.1,Healthcare
204,Stone Container,5748.7,-204.6,Basic Materials
205,Halliburton,5740.5,177.8,Energy
206,Dillard's,5728.6,251.8,Consumer Cyclical
207,Chubb,5709.5,528.5,Financial Services
208,Continental Airlines,5669.9,-619.0,Industrials
209,John Hancock Financial Svcs.,5669.1,182.6,Financial Services
210,TXU,5663.5,542.8,Utilities
211,American Electric Power,5504.7,500.0,Utilities
212,FPL Group,5422.7,518.7,Utilities
213,Fort James,5417.3,-13.0,Consumer Defensive
214,Avatex,5409.4,29.5,Consumer Cyclical
215,KeyCorp,5372.7,853.5,Financial Services
216,Transamerica,5354.5,402.3,Financial Services
217,Navistar International,5337.0,82.0,Industrials
218,Mass. Mutual Life Ins.,5332.5,93.1,Financial Services
219,Dresser Industries,5330.7,361.8,Industrials
220,Champion International,5318.2,35.6,Basic Materials
221,Black & Decker,5248.3,127.4,Industrials
222,Continental,5164.1,-602.9,Consumer Cyclical
223,Aramark,5161.6,86.1,Industrials
224,Mead,5122.7,695.7,Consumer Defensive
225,Tyson Foods,5110.3,-2.1,Consumer Defensive
226,First Chicago Corp.,5094.6,689.7,Financial Services
227,Merisel,5018.7,11.6,Technology
228,Vons,4996.6,26.6,Consumer Defensive
229,Burlington No. Santa Fe,4995.0,416.0,Industrials
230,VF,4971.7,270.3,Consumer Cyclical
231,Wells Fargo & Co.,4965.0,841.0,Financial Services
232,RadioShack,4943.7,224.3,Consumer Cyclical
233,Tele-Communications,4936.0,55.0,Communication Services
234,R.H. Donnelley,4895.7,629.5,Communication Services
235,R.R. Donnelley & Sons,4888.8,268.6,Industrials
236,Union Carbide,4865.0,379.0,Basic Materials
237,Genuine Parts,4858.4,288.5,Consumer Cyclical
238,American General,4840.5,512.8,Financial Services
239,Bethlehem Steel,4819.4,80.5,Basic Materials
240,Corning,4799.2,279.2,Technology
241,Cummins,4737.2,252.9,Industrials
242,Scott Paper,4726.4,209.8,Consumer Defensive
243,St. Paul Travelers Cos.,4701.3,442.8,Financial Services
244,Sun Microsystems,4689.9,195.8,Technology
245,Ryder System,4685.6,153.5,Industrials
246,PNC Financial Services,4684.5,610.1,Financial Services
247,CNF,4680.5,54.8,Financial Services
248,Schering-Plough,4657.1,922.0,Healthcare
249,Arrow Electronics,4649.2,111.9,Technology
250,Microsoft,4649.0,1146.0,Technology
251,Household International,4603.3,367.6,Financial Services
252,PanEnergy,4585.1,225.2,Energy
253,Norfolk Southern,4581.3,667.8,Industrials
254,Caliber System,4572.0,19.6,Industrials
255,Eckerd,4549.0,47.8,Consumer Defensive
256,BankBoston Corp.,4546.8,435.0,Financial Services
257,Litton Industries,4535.3,-152.5,Industrials
258,LTV,4529.2,127.1,Technology
259,Ingersoll-Rand,4507.5,211.1,Industrials
260,Paccar,4499.1,204.5,Industrials
261,Ryerson Tull,4497.0,89.8,Basic Materials
262,Dominion Resources,4491.1,478.2,Utilities
263,Duke Energy,4488.9,638.9,Utilities
264,Masco,4468.0,193.7,Industrials
265,American Standard,4457.5,-86.4,Industrials
266,Crown Holdings,4452.2,131.0,Consumer Cyclical
267,FleetBoston Financial,4445.0,613.0,Financial Services
268,Rite Aid,4331.9,9.3,Healthcare
269,Eastman Chemical,4329.0,336.0,Basic Materials
270,Avon Products,4324.6,195.8,Consumer Defensive
271,Browning-Ferris Industries,4314.5,278.7,Industrials
272,AmerisourceBergen,4301.8,-207.7,Healthcare
273,Manpower,4296.4,83.9,Industrials
274,Office Depot,4266.2,105.0,Consumer Cyclical
275,Bank of New York Co.,4251.0,749.0,Financial Services
276,First Interstate Bancorp,4246.3,733.5,Financial Services
277,Aon,4156.9,360.0,Financial Services
278,Niagara Mohawk Holdings,4152.0,159.8,Utilities
279,OfficeMax,4141.8,-62.6,Consumer Cyclical
280,Circuit City Stores,4130.4,132.4,Consumer Cyclical
281,FMC,4051.3,173.4,Basic Materials
282,Service Merchandise,4050.4,56.2,Consumer Cyclical
283,Exelon,4040.6,421.0,Utilities
284,Bindley Western,4037.4,14.7,Healthcare
285,AMP,4027.5,369.4,Financial Services
286,Loral,4008.7,228.3,Consumer Defensive
287,CenterPoint Energy,4001.9,399.3,Utilities
288,Mutual of Omaha Ins.,3981.6,80.9,Financial Services
289,Paine Webber Group,3964.1,30.7,Financial Services
290,Chiquita Brands Intl.,3961.7,-71.5,Consumer Defensive
291,Mellon Financial Corp.,3957.0,433.0,Financial Services
292,Nordstrom,3894.5,203.0,Consumer Cyclical
293,Lyondell Chemical,3857.0,223.0,Basic Materials
294,Times Mirror,3855.5,173.1,Communication Services
295,Berkshire Hathaway,3847.5,494.8,Financial Services
296,TJX,3842.8,82.6,Consumer Cyclical
297,Dole Food,3841.6,67.9,Consumer Defensive
298,General Re,3826.1,654.5,Financial Services
299,Gannett,3824.5,465.4,Communication Services
300,Pitney Bowes,3822.9,274.1,Industrials
301,Nike,3789.7,298.8,Consumer Cyclical
302,Stop & Shop,3789.0,72.8,Consumer Defensive
303,UnitedHealth Group,3768.9,1665.2,Healthcare
304,Conrail,3733.0,324.0,Industrials
305,Gap,3722.9,320.2,Consumer Cyclical
306,CBS,3711.9,281.6,Communication Services
307,General Dynamics,3702.0,238.0,Industrials
308,Humana,3654.0,176.0,Healthcare
309,Owens-Illinois,3652.9,78.3,Consumer Cyclical
310,"HomeBase, Inc.",3650.3,65.0,Consumer Cyclical
311,GPU,3649.5,163.7,Utilities
312,Northeast Utilities,3642.7,286.9,Utilities
313,Harcourt General,3640.0,177.5,Communication Services
314,Unum,3623.7,154.7,Financial Services
315,Central & South West,3622.6,408.8,Utilities
316,CMS Energy,3619.0,203.0,Utilities
317,Hershey Foods,3606.3,184.2,Consumer Defensive
318,Giant Food,3567.5,95.2,Consumer Cyclical
319,Pharmacia,3565.9,490.8,Healthcare
320,Avnet,3552.5,85.3,Technology
321,Safeco,3551.6,314.4,Financial Services
322,Viad,3546.8,139.2,Industrials
323,Rohm & Haas,3534.0,264.0,Basic Materials
324,Denny's,3525.7,364.1,Consumer Cyclical
325,DTE Energy,3519.3,419.9,Utilities
326,Wellpoint,3511.2,20.1,Healthcare
327,PacifiCorp,3506.5,451.6,Utilities
328,Seagate Technology,3500.1,225.1,Technology
329,Air Products & Chem.,3485.3,247.8,Basic Materials
330,Dell,3475.3,149.2,Technology
331,Illinois Tool Works,3461.3,277.8,Industrials
332,First Chicago NBD Corp.,3461.0,531.7,Financial Services
333,Premark International,3450.8,225.5,Industrials
334,Tenet Healthcare,3443.0,-425.0,Healthcare
335,Bear Stearns,3441.1,387.0,Financial Services
336,Marsh & McLennan,3435.0,371.5,Financial Services
337,Trans World Airlines,3407.7,-435.8,Industrials
338,Union Camp,3395.8,113.5,Basic Materials
339,H.F. Ahmanson,3381.4,237.4,Financial Services
340,Maytag,3372.5,147.9,Consumer Cyclical
341,Kerr-McGee,3353.4,90.0,Energy
342,Owens Corning,3351.0,159.0,Industrials
343,Thrifty PayLess Holdings,3346.7,11.7,Consumer Defensive
344,Penn Traffic,3333.2,13.2,Consumer Cyclical
345,Harris,3326.1,111.8,Energy
346,Phelps Dodge,3289.2,271.0,Basic Materials
347,Reebok International,3287.6,254.5,Consumer Cyclical
348,Allmerica Financial,3273.3,40.7,Financial Services
349,Tyco International,3262.8,124.6,Industrials
350,SunTrust Banks,3252.3,522.7,Financial Services
351,Smurfit-Stone Container,3233.3,-43.1,Basic Materials
352,USF&G,3221.0,186.0,Consumer Defensive
353,Centex,3214.5,85.2,Real Estate
354,Mattel,3205.0,255.8,Consumer Cyclical
355,Lear,3147.5,59.8,Consumer Cyclical
356,Southern Pacific Rail,3142.6,241.8,Industrials
357,Fred Meyer,3128.4,7.2,Consumer Defensive
358,Intelligent Electronics,3126.7,23.2,Technology
359,Sherwin-Williams,3100.1,186.6,Basic Materials
360,Barnett Banks,3097.5,488.0,Financial Services
361,Dover,3085.3,202.4,Industrials
362,Long Island Lighting,3067.3,251.9,Utilities
363,Hormel Foods,3064.8,118.0,Consumer Defensive
364,Mapco,3059.3,79.1,Energy
365,SLM,3057.1,402.8,Financial Services
366,Reliance Group Holdings,3047.1,43.8,Financial Services
367,Louisiana-Pacific,3039.5,346.9,Industrials
368,Consolidated Natural Gas,3036.0,183.2,Energy
369,W.W. Grainger,3023.1,127.9,Industrials
370,Agway,3017.0,N.A.,Consumer Cyclical
371,Spiegel,3016.0,25.1,Communication Services
372,Willamette Industries,3007.9,177.6,Basic Materials
373,Best Buy,3006.5,41.3,Consumer Cyclical
374,Great Western Financial Corp.,2997.6,251.2,Financial Services
375,Level 3 Communications,2991.0,110.0,Communication Services
376,ServiceMaster,2985.2,N.A.,Industrials
377,Beverly Enterprises,2983.8,74.5,Healthcare
378,Smith's Food & Drug Centers,2981.4,48.8,Industrials
379,Nucor,2975.6,226.6,Basic Materials
380,Universal,2975.1,9.2,Consumer Defensive
381,U.S. Healthcare,2974.5,391.1,Healthcare
382,Wachovia Corp.,2970.0,539.1,Financial Services
383,HealthTrust,2970.0,173.2,Real Estate
384,Alltel,2961.7,271.8,Communication Services
385,Providian,2959.1,297.2,Financial Services
386,Santa Fe Pacific,2954.6,222.5,Industrials
387,Temple-Inland,2937.5,131.0,Basic Materials
388,Cinergy,2924.2,191.1,Utilities
389,National City Corp.,2905.2,429.4,Financial Services
390,PacifiCare Health Sys.,2893.3,90.3,Healthcare
391,Progress Energy,2876.6,313.2,Energy
392,Yellow Roadway,2867.5,-7.9,industrials
393,Avery Dennison,2856.7,109.4,Consumer Cyclical
394,Morton International,2849.6,226.5,Basic Materials
395,Brunswick,2835.6,129.0,Consumer Cyclical
396,Bruno's,2834.7,37.3,Consumer Cyclical
397,Columbia Energy Group,2833.4,240.6,Energy
398,Nash Finch,2832.0,15.5,Consumer Defensive
399,Hercules,2821.0,274.2,Financial Services
400,Mercantile Stores,2819.8,103.4,Consumer Cyclical
401,Transco Energy,2816.2,5.9,Energy
402,Turner Broadcasting,2809.1,21.2,Communication Services
403,Reader's Digest Assn.,2806.4,246.3,Communication Services
404,NorAm Energy,2801.4,48.1,Energy
405,APL,2793.5,67.4,Industrials
406,Shaw Industries,2788.5,127.0,Consumer Cyclical
407,Cyprus Amax Minerals,2788.0,175.0,Basic Materials
408,Constellation Energy,2783.0,297.0,Utilities
409,Florida Progress,2771.5,212.0,Utilities
410,UnumProvident,2762.2,135.3,Financial Services
411,McGraw-Hill,2760.9,203.1,Communication Services
412,Alumax,2754.5,46.7,Basic Materials
413,Armstrong Holdings,2752.7,210.4,Industrials
414,Caldor,2748.6,44.4,Consumer Cyclical
415,Thrivent Financial for Lutherans,2733.8,151.3,Financial Services
416,Payless Cashways,2733.2,44.9,Consumer Cyclical
417,PPL,2725.1,244.3,Utilities
418,GEICO,2716.0,207.8,Financial Services
419,Praxair,2711.0,203.0,Basic Materials
420,Pacific Enterprises,2702.0,172.0,Utilities
421,Gateway,2701.2,96.0,Industrials
422,Williams,2672.9,246.7,Energy
423,Hasbro,2670.3,175.0,Consumer Cyclical
424,Brink's,2667.3,26.9,Industrials
425,Whitman,2658.8,103.2,Consumer Defensive
426,Olin,2658.1,91.0,Basic Materials
427,Knight-Ridder,2649.0,170.9,Communication Services
428,Turner Corp.,2638.6,3.7,Industrials
429,PerkinElmer,2632.6,-5.7,Healthcare
430,Diamond Shamrock,2621.1,75.8,Energy
431,Westvaco,2613.2,103.6,Basic Materials
432,United States Shoe,2598.3,16.4,Consumer Cyclical
433,Ball,2594.7,73.0,Basic Materials
434,Southwest Airlines,2591.9,179.3,Industrials
435,Food 4 Less,2585.2,-2.7,Consumer Defensive
436,Computer Sciences,2582.7,95.8,Technology
437,Parker Hannifin,2576.3,47.7,Industrials
438,True Value,2574.4,N.A.,Consumer Cyclical
439,Pennzoil,2562.9,-288.7,Consumer Defensive
440,Manville,2560.3,37.0,Basic Materials
441,Republic New York Corp.,2559.7,340.0,Financial Services
442,Becton Dickinson,2559.5,227.2,Healthcare
443,Comerica,2558.6,387.2,Financial Services
444,Longs Drug Stores,2558.3,48.7,Consumer Defensive
445,First Fidelity Bancorp.,2553.1,451.1,Financial Services
446,Varity,2520.9,144.7,Industrials
447,Stanley Works,2510.9,125.3,Industrials
448,Baker Hughes,2504.8,42.7,Energy
449,Revco D.S.,2504.0,38.7,Consumer Defensive
450,Morrison Knudsen,2500.0,-310.0,Industrials
451,CoreStates Financial Corp.,2497.1,245.4,Financial Services
452,Xcel Energy,2486.5,243.5,Utilities
453,Grand Union Holdings,2477.3,-118.0,Consumer Defensive
454,Ultramar Diamond Shamrock,2475.4,61.0,Energy
455,FHP International,2473.0,59.3,Healthcare
456,Automatic Data Proc.,2469.0,329.3,Industrials
457,Roundy's,2465.4,N.A.,Consumer Defensive
458,Hechinger,2454.0,-9.9,Consumer Cyclical
459,Allegheny Energy,2451.7,263.2,Utilities
460,Dean Foods,2431.2,71.9,Consumer Defensive
461,Caremark International,2426.0,80.4,Healthcare
462,York International,2421.9,89.8,Industrials
463,Centerior Energy,2421.0,204.0,Utilities
464,Tech Data,2418.4,34.9,Technology
465,Progressive,2415.3,274.3,Financial Services
466,Owens & Minor,2395.8,7.9,Healthcare
467,Teledyne,2391.2,-8.4,Technology
468,Engelhard,2385.8,118.0,Basic Materials
469,American Medical Holdings,2381.7,137.1,Healthcare
470,U.S. Bancorp,2375.1,419.8,Financial Services
471,Fleetwood Enterprises,2369.4,65.9,Consumer Cyclical
472,FirstEnergy,2368.2,301.4,Utilities
473,AST Research,2367.3,53.5,Technology
474,Conner Peripherals,2365.2,109.7,Technology
475,Graybar Electric,2364.5,18.7,Basic Materials
476,Kelly Services,2362.6,61.1,Industrials
477,New York Times,2357.6,213.3,Communication Services
478,Ace Hardware,2326.1,N.A.,Consumer Cyclical
479,Shawmut National Corp.,2316.4,237.4,Financial Services
480,Polaroid,2312.5,117.2,Consumer Cyclical
481,Health Net,2306.2,88.1,Healthcare
482,Sonoco Products,2300.1,129.8,Consumer Cyclical
483,Fruit of the Loom,2297.8,60.3,Consumer Cyclical
484,National Semiconductor,2295.4,264.0,Technology
485,Boatmen's Bancshares,2294.2,355.3,Financial Services
486,Hannaford Bros.,2291.8,62.3,Consumer Defensive
487,USG,2290.0,-92.0,Basic Materials
488,Foster Wheeler,2271.1,65.4,Industrials
489,Olsten,2260.3,70.1,Industrials
490,Phoenix,2254.4,0.6,Financial Services
491,New England Electric Sys.,2243.0,199.4,Utilities
492,New England Mutual Life Ins.,2238.3,58.1,Financial Services
493,Witco,2234.7,107.1,Basic Materials
494,Echlin,2229.5,123.7,Consumer Cyclical
495,Intl. Multifoods,2224.7,-13.4,Consumer Defensive
496,Lutheran Brotherhood,2222.7,66.5,Financial Services
497,MicroAge,2220.8,16.3,Technology
498,MCI WorldCom,2220.8,-122.2,Financial Services
499,First Data,2207.5,160.2,Financial Services
500,Dow Corning,2204.6,-6.8,Basic Materials
