rank,company,revenue ($ millions),profit ($ millions),Sector
51,Walt Disney,22473.0,1966.0,Communication Services
52,United Parcel Service,22458.0,909.0,Industrials
53,Costco Wholesale,21874.4,312.2,Consumer Defensive
54,Bank of America Corp.,21734.0,3077.0,Financial Services
55,Marathon Oil,21057.0,988.0,Energy
56,BellSouth,20561.0,3261.0,Communication Services
57,Enron,20273.0,105.0,Energy
58,International Paper,20096.0,-151.0,Consumer Cyclical
59,Cigna,20038.0,1086.0,Healthcare
60,Dow Chemical,20018.0,1808.0,Basic Materials
61,Sara Lee,19734.0,1009.0,Consumer Defensive
62,MCI Communications,19653.0,2.0,Financial Services
63,Loews,19647.8,793.6,Financial Services
64,Atlantic Richfield,19272.0,1771.0,Energy
65,American Stores,19138.9,280.6,Consumer Defensive
66,Caterpillar,18925.0,1665.0,Industrials
67,New York Life Insurance,18899.3,650.7,Financial Services
68,Coca-Cola,18868.0,4129.0,Consumer Defensive
69,Columbia/HCA Healthcare,18819.0,-305.0,Healthcare
70,AMR,18570.0,985.0,Basic Materials
71,Aetna,18540.2,901.1,Healthcare
72,Xerox,18166.0,1452.0,Technology
73,American Express,17760.0,1991.0,Financial Services
74,J.P. Morgan,17701.0,1465.0,Financial Services
75,UAL,17378.0,949.0,Industrials
76,Nabisco Group Holdings,17057.0,381.0,Consumer Defensive
77,Lehman Brothers Hldgs.,16883.0,647.0,Financial Services
78,Bristol-Myers Squibb,16701.2,3204.7,Healthcare
79,Ingram Micro,16581.5,193.6,Technology
80,Supervalu,16551.9,175.0,Consumer Defensive
81,Duke Energy,16308.9,974.4,Utilities
82,Ameritech,15998.0,2296.0,Communication Services
83,Federated Dept. Stores,15668.3,536.0,Consumer Cyclical
84,ConocoPhillips,15424.0,959.0,Energy
85,PG&E Corp.,15399.9,716.0,Utilities
86,Fleming,15372.7,25.4,Consumer Defensive
87,"MediaOne Group, Inc.",15352.0,697.0,Communication Services
88,Electronic Data Systems,15235.6,730.6,Technology
89,3M,15070.0,2121.0,Industrials
90,Sprint,14873.9,952.5,Healthcare
91,Eastman Kodak,14713.0,5.0,Industrials
92,Albertson's,14689.5,516.8,Consumer Defensive
93,Honeywell Intl.,14472.0,1170.0,Industrials
94,Sysco,14454.6,302.5,Consumer Defensive
95,Freddie Mac,14399.0,1395.0,Financial Services
96,Wachovia Corp.,14329.0,1896.0,Financial Services
97,Massey Energy,14298.5,146.2,Energy
98,Wyeth,14196.0,2043.1,Healthcare
99,Archer Daniels Midland,13853.3,377.3,Consumer Defensive
100,Raytheon,13673.5,526.8,Industrials
101,Delta Air Lines,13590.0,854.0,Industrials
102,Ashland,13567.0,279.0,Basic Materials
103,Viacom,13504.5,793.6,Communication Services
104,Alcoa,13481.7,805.1,Basic Materials
105,McKesson,13478.8,133.9,Healthcare
106,Northwestern Mutual,13429.9,689.1,Financial Services
107,Dynegy,13378.4,-102.5,Utilities
108,Walgreen,13363.0,436.0,Healthcare
109,Hartford Financial Services,13305.0,1332.0,Financial Services
110,Time Warner,13294.0,246.0,Communication Services
111,Tosco,13281.6,212.7,Energy
112,IBP,13258.8,117.0,Consumer Defensive
113,Bank One Corp.,13219.1,1305.7,Financial Services
114,Winn-Dixie Stores,13218.7,204.4,Consumer Defensive
115,Goodyear Tire & Rubber,13155.1,558.7,Consumer Cyclical
116,Georgia-Pacific,13094.0,69.0,Basic Materials
117,CVS,13086.5,37.7,Healthcare
118,Digital Equipment,13046.8,140.9,Technology
119,Deere,12791.4,960.1,Industrials
120,May Dept. Stores,12685.0,775.0,Consumer Cyclical
121,Nationwide,12644.4,805.6,Financial Services
122,Southern,12611.0,972.0,Utilities
123,Kimberly-Clark,12546.6,901.5,Consumer Defensive
124,Pfizer,12504.0,2213.0,Healthcare
125,Dell,12327.0,944.0,Technology
126,Emerson Electric,12298.6,1121.9,Industrials
127,Bankers Trust Corp.,12176.0,866.0,Financial Services
128,Sodexho Marriott Services,12034.0,335.0,Industrials
129,Abbott Laboratories,11883.5,2094.5,Healthcare
130,UnitedHealth Group,11794.0,460.0,Healthcare
131,Rockwell Automation,11759.0,644.0,Industrials
132,Liberty Mutual Ins. Group,11670.0,521.0,Financial Services
133,Bergen Brunswig,11660.5,81.7,Healthcare
134,FedEx,11519.8,361.2,Industrials
135,McDonald's,11408.8,1642.5,Consumer Cyclical
136,Johnson Controls,11387.4,288.5,Industrials
137,Microsoft,11358.0,3454.0,Technology
138,Coca-Cola Enterprises,11278.0,171.0,Consumer Defensive
139,Publix Super Markets,11224.4,354.6,Consumer Defensive
140,Weyerhaeuser,11210.0,342.0,Real Estate
141,Anheuser-Busch,11066.2,1179.2,Consumer Defensive
142,Occidental Petroleum,11061.0,-390.0,Energy
143,Toys `R` Us,11037.8,490.1,Consumer Cyclical
144,Union Pacific,11014.0,432.0,Industrials
145,Cardinal Health,10968.0,181.1,Healthcare
146,TRW,10831.3,-48.5,Industrials
147,CSX,10621.0,799.0,Industrials
148,Texas Instruments,10562.0,1805.0,Technology
149,Textron,10544.0,558.0,Industrials
150,Berkshire Hathaway,10430.0,1901.6,Financial Services
151,AutoNation,10305.6,439.7,Consumer Cyclical
152,Northwest Airlines,10225.8,596.5,Industrials
153,Lowe's,10136.9,357.5,Consumer Cyclical
154,First Chicago NBD Corp.,10098.0,1525.0,Financial Services
155,Gillette,10062.1,1427.2,Consumer Defensive
156,Bestfoods,9818.4,344.1,Consumer Defensive
157,Wells Fargo,9659.7,1351.0,Financial Services
158,Coastal,9653.1,301.5,Financial Services
159,CBS,9632.0,549.0,Communication Services
160,Wells Fargo & Co.,9608.0,1155.0,Financial Services
161,Entergy,9561.7,247.7,Utilities
162,Mass. Mutual Life Ins.,9551.2,351.8,Financial Services
163,Monsanto,9457.0,470.0,Basic Materials
164,H.J. Heinz,9357.0,301.9,Consumer Defensive
165,Waste Management,9273.4,-1176.1,Industrials
166,Edison International,9235.1,700.0,Utilities
167,Limited Brands,9188.8,217.4,Consumer Cyclical
168,Nike,9186.5,795.8,Consumer Cyclical
169,Northrop Grumman,9153.0,407.0,Industrials
170,Farmland Industries,9147.5,N.A.,Real Estate
171,Colgate-Palmolive,9056.7,740.4,Consumer Defensive
172,PacifiCare Health Sys.,8982.7,-21.7,Healthcare
173,Sunoco,8968.0,263.0,Energy
174,Seagate Technology,8940.0,658.0,Technology
175,American General,8927.0,542.0,Financial Services
176,Aquila,8926.3,122.1,Energy
177,Halliburton,8818.6,454.4,Energy
178,ITT Industries,8776.5,108.1,Industrials
179,Dana,8770.3,369.1,Consumer Cyclical
180,Tenet Healthcare,8691.0,-254.0,Healthcare
181,Principal Financial,8666.0,454.0,Financial Services
182,Whirlpool,8617.0,-15.0,Consumer Cyclical
183,Ultramar Diamond Shamrock,8606.5,154.8,Energy
184,Sun Microsystems,8598.3,762.4,Technology
185,Eli Lilly,8517.6,-385.1,Healthcare
186,US Airways Group,8513.8,1024.7,Industrials
187,Crown Holdings,8494.6,294.0,Consumer Cyclical
188,Burlington No. Santa Fe,8412.0,885.0,Industrials
189,General Re,8246.6,967.7,Financial Services
190,Amerada Hess,8233.7,7.5,Energy
191,John Hancock Financial Svcs.,8207.0,414.0,Financial Services
192,Warner-Lambert,8179.8,869.5,Healthcare
193,FleetBoston Financial,8095.0,1303.0,Financial Services
194,Honeywell,8027.5,471.0,Industrials
195,Campbell Soup,7964.0,713.0,Consumer Defensive
196,TXU,7945.6,660.5,Utilities
197,Humana,7880.0,173.0,Healthcare
198,AmerisourceBergen,7815.9,45.5,Healthcare
199,Best Buy,7770.7,1.7,Consumer Cyclical
200,Arrow Electronics,7763.9,163.7,Technology
201,Dominion Resources,7677.6,399.2,Utilities
202,Circuit City Stores,7663.8,136.4,Consumer Cyclical
203,Tele-Communications,7570.0,-626.0,Communication Services
204,Eaton,7563.0,410.0,Industrials
205,Washington Mutual,7524.4,481.8,Financial Services
206,Dresser Industries,7457.9,318.0,Industrials
207,USAA,7454.2,1189.1,Financial Services
208,TJX,7389.1,304.8,Consumer Cyclical
209,PPG Industries,7379.0,714.0,Basic Materials
210,MCI WorldCom,7351.4,383.7,Financial Services
211,Lear,7342.9,207.2,Consumer Cyclical
212,Bindley Western,7311.8,23.7,Healthcare
213,Fort James,7259.0,-27.0,Consumer Defensive
214,Manpower,7258.5,163.9,Industrials
215,AFLAC,7250.7,585.0,Financial Services
216,Health Net,7235.0,-187.1,Healthcare
217,Tenneco Automotive,7220.0,315.0,Consumer Cyclical
218,Continental Airlines,7213.0,385.0,Industrials
219,Consolidated Edison,7121.3,712.8,Utilities
220,Unisource,7108.4,58.7,Industrials
221,Ingersoll-Rand,7103.3,380.5,Industrials
222,Unicom,7083.0,-852.9,Communication Services
223,Apple Computer,7081.0,-1045.0,Technology
224,Tech Data,7056.6,89.5,Technology
225,Fortune Brands,7000.8,98.5,Industrials
226,Guardian Life of America,6983.8,299.3,Financial Services
227,Rite Aid,6970.2,115.4,Healthcare
228,U.S. Bancorp,6908.8,838.5,Financial Services
229,Reynolds Metals,6900.0,136.0,Consumer Cyclical
230,CenterPoint Energy,6873.4,420.9,Utilities
231,PNC Financial Services,6859.2,1052.5,Financial Services
232,Wellpoint,6831.7,-159.0,Healthcare
233,Kellogg,6830.1,546.0,Consumer Defensive
234,Dillard's,6817.0,258.0,Consumer Cyclical
235,PacifiCorp,6800.4,663.7,Utilities
236,Schering-Plough,6778.0,1444.0,Healthcare
237,Paccar,6763.7,344.6,Industrials
238,BankBoston Corp.,6727.2,879.2,Financial Services
239,Office Depot,6717.5,159.7,Consumer Cyclical
240,Pharmacia,6710.0,323.0,Healthcare
241,Chubb,6664.0,769.5,Financial Services
242,ITT,6658.0,291.0,Industrials
243,Paine Webber Group,6657.0,415.4,Financial Services
244,Unisys,6636.0,-853.6,Technology
245,Foot Locker,6624.0,-10.0,Consumer Cyclical
246,Tyco International,6597.6,419.0,Industrials
247,NCR,6589.0,7.0,Technology
248,KeyCorp,6568.0,919.0,Financial Services
249,Gap,6507.8,533.9,Consumer Cyclical
250,Union Carbide,6502.0,659.0,Basic Materials
251,Transamerica,6485.9,793.8,Financial Services
252,Ralston Purina,6470.6,423.7,Consumer Defensive
253,Cisco Systems,6440.2,1048.7,Technology
254,Lincoln National,6437.0,934.0,Financial Services
255,R.R. Donnelley & Sons,6396.2,130.6,Industrials
256,Navistar International,6371.0,150.0,Industrials
257,Public Service Enterprise Group,6370.0,560.0,Utilities
258,FPL Group,6369.0,617.5,Utilities
259,Tyson Foods,6355.7,185.8,Consumer Defensive
260,Caremark Rx,6331.2,-820.6,Healthcare
261,Aramark,6310.4,146.1,Industrials
262,Gateway,6293.7,109.8,Industrials
263,St. Paul Travelers Cos.,6219.3,705.5,Financial Services
264,American Electric Power,6161.4,511.0,Utilities
265,Baxter International,6138.0,300.0,Healthcare
266,Bear Stearns,6077.3,613.3,Financial Services
267,Unocal,6064.0,581.0,Energy
268,Case,6024.0,403.0,Industrials
269,Marsh & McLennan,6008.6,399.4,Financial Services
270,American Standard,6008.0,96.2,Industrials
271,Genuine Parts,6005.2,342.4,Consumer Cyclical
272,WellPoint Health Networks,5826.4,227.4,Healthcare
273,Browning-Ferris Industries,5783.0,265.2,Industrials
274,SCI Systems,5762.7,112.7,Consumer Cyclical
275,Aon,5750.6,298.8,Financial Services
276,AMP,5745.2,473.1,Financial Services
277,Champion International,5735.5,-548.5,Basic Materials
278,Consolidated Natural Gas,5710.0,304.4,Energy
279,Bank of New York Co.,5697.0,1104.0,Financial Services
280,Oracle,5684.3,821.5,Technology
281,El Paso,5638.0,186.5,Energy
282,Cummins,5625.0,212.0,Industrials
283,Computer Sciences,5616.0,192.4,Technology
284,General Mills,5609.3,445.4,Consumer Defensive
285,Food 4 Less,5599.1,-141.8,Consumer Defensive
286,Conseco,5568.4,567.3,Financial Services
287,Household International,5503.1,686.6,Financial Services
288,OfficeMax,5493.1,-30.4,Consumer Cyclical
289,Fred Meyer,5481.1,12.1,Consumer Defensive
290,Avnet,5390.6,182.8,Technology
291,RadioShack,5372.2,186.9,Consumer Cyclical
292,Ryder System,5351.0,174.7,Industrials
293,Quantum,5319.5,148.5,Technology
294,Hilton Hotels,5316.0,250.0,Consumer Cyclical
295,Cendant,5314.7,872.2,Industrials
296,Cooper Industries,5288.8,394.6,Healthcare
297,Wachovia Corp.,5269.6,592.8,Financial Services
298,Central & South West,5268.0,153.0,Utilities
299,First Data,5234.5,356.7,Financial Services
300,FMC,5231.5,162.4,Basic Materials
301,VF,5222.2,350.9,Consumer Cyclical
302,Illinois Tool Works,5220.4,587.0,Industrials
303,Staples,5181.0,130.9,Consumer Defensive
304,Norfolk Southern,5164.5,721.0,Industrials
305,National City Corp.,5152.1,807.4,Financial Services
306,Mellon Financial Corp.,5134.0,771.0,Financial Services
307,Ikon Office Solutions,5128.4,130.4,Technology
308,Avon Products,5079.4,338.8,Consumer Defensive
309,Mead,5077.4,150.1,Consumer Defensive
310,Ryerson Tull,5046.8,119.3,Basic Materials
311,Quaker Oats,5015.7,-930.9,Consumer Defensive
312,Columbia Energy Group,4999.9,273.3,Energy
313,Black & Decker,4940.5,227.2,Industrials
314,Comcast,4912.6,-238.7,Communication Services
315,Sherwin-Williams,4881.1,260.6,Basic Materials
316,Nordstrom,4851.6,186.2,Consumer Cyclical
317,Stone Container,4849.1,-417.7,Basic Materials
318,Mattel,4834.6,285.2,Consumer Cyclical
319,CMS Energy,4787.0,268.0,Utilities
320,CHS Electronics,4756.4,48.4,Technology
321,Praxair,4735.0,405.0,Basic Materials
322,Gannett,4729.5,712.7,Communication Services
323,Safeco,4709.3,430.0,Financial Services
324,Owens-Illinois,4680.1,167.9,Consumer Cyclical
325,Eastman Chemical,4678.0,286.0,Basic Materials
326,Air Products & Chem.,4662.0,429.3,Basic Materials
327,Bethlehem Steel,4631.2,280.7,Basic Materials
328,Exelon,4617.9,-1497.1,Utilities
329,CompUSA,4610.5,93.9,Technology
330,Progressive,4608.2,400.0,Financial Services
331,SunTrust Banks,4585.0,667.3,Financial Services
332,Dover,4547.7,405.4,Industrials
333,MBNA,4523.9,622.5,Financial Services
334,Union Camp,4476.8,81.1,Basic Materials
335,MicroAge,4446.3,25.0,Technology
336,LTV,4446.0,30.0,Technology
337,Williams,4409.6,271.4,Energy
338,Nash Finch,4391.6,-1.2,Consumer Defensive
339,Mutual of Omaha Ins.,4385.1,181.6,Financial Services
340,CoreStates Financial Corp.,4378.7,813.3,Financial Services
341,Owens Corning,4373.0,47.0,Industrials
342,Cinergy,4352.8,253.2,Utilities
343,Allegiance,4350.8,90.9,Industrials
344,Dole Food,4336.1,160.2,Consumer Defensive
345,Hershey Foods,4302.2,336.3,Consumer Defensive
346,CNF,4266.8,120.9,Financial Services
347,LG&E Energy,4263.8,97.8,Utilities
348,Oxford Health Plans,4240.1,-291.3,Healthcare
349,Nucor,4184.5,294.5,Basic Materials
350,Western Digital,4177.9,267.6,Technology
351,Litton Industries,4175.5,162.0,Industrials
352,Sonat,4174.6,175.9,Energy
353,Foster Wheeler,4172.0,-10.5,Industrials
354,GPU,4143.4,335.1,Utilities
355,W.W. Grainger,4136.6,231.8,Industrials
356,Corning,4129.1,439.8,Technology
357,Olsten,4113.0,93.0,Industrials
358,Universal,4112.7,100.9,Consumer Defensive
359,Automatic Data Proc.,4112.2,513.5,Industrials
360,Barnett Banks,4101.6,255.0,Financial Services
361,Pitney Bowes,4100.5,526.0,Industrials
362,Parker Hannifin,4091.1,274.0,Industrials
363,Unum,4076.7,370.3,Financial Services
364,Applied Materials,4074.3,498.5,Technology
365,Pacific Life,4065.4,121.5,Financial Services
366,General Dynamics,4062.0,316.0,Industrials
367,Big Lots,4055.3,85.9,Consumer Defensive
368,Merisel,4049.0,-15.8,Technology
369,Computer Assoc. Intl.,4040.0,366.0,Technology
370,American Financial Grp.,4020.7,192.3,Financial Services
371,Rohm & Haas,3999.0,410.0,Basic Materials
372,Niagara Mohawk Holdings,3966.4,59.8,Utilities
373,ServiceMaster,3961.5,163.5,Industrials
374,Premcor,3925.3,-109.9,Energy
375,Phelps Dodge,3914.3,408.5,Basic Materials
376,ProSource,3901.2,-13.7,Consumer Cyclical
377,InaCom,3896.3,29.5,Technology
378,Giant Food,3881.0,85.5,Consumer Cyclical
379,Smithfield Foods,3870.6,44.9,Consumer Defensive
380,Kelly Services,3852.9,80.8,Industrials
381,Northeast Utilities,3834.8,-135.7,Utilities
382,Harris,3834.6,207.5,Energy
383,Southwest Airlines,3816.8,317.8,Industrials
384,Centex,3785.0,106.6,Real Estate
385,SLM,3784.7,507.9,Financial Services
386,OfficeMax,3765.4,89.6,Consumer Cyclical
387,DTE Energy,3764.5,417.3,Utilities
388,Masco,3760.0,382.4,Industrials
389,Allegheny Technologies,3745.1,297.6,Industrials
390,Republic New York Corp.,3738.2,449.1,Financial Services
391,H.F. Ahmanson,3732.9,413.8,Financial Services
392,Supermarkets Genl. Holdings,3710.7,-43.8,Consumer Defensive
393,Solectron,3694.4,158.1,Technology
394,Harcourt General,3691.6,-115.1,Communication Services
395,Mapco,3689.7,96.9,Energy
396,American Family Ins. Grp.,3689.4,251.6,Financial Services
397,Baker Hughes,3685.4,97.0,Energy
398,Service Merchandise,3662.8,-91.6,Consumer Cyclical
399,Silicon Graphics,3662.6,78.6,Technology
400,Brunswick,3657.4,150.5,Consumer Cyclical
401,Turner Corp.,3639.8,5.9,Industrials
402,Reebok International,3637.4,135.1,Consumer Cyclical
403,Morton International,3636.5,343.0,Basic Materials
404,Engelhard,3630.7,47.8,Basic Materials
405,Temple-Inland,3625.4,50.8,Basic Materials
406,AirTouch Communications,3594.0,448.0,Technology
407,Shaw Industries,3575.8,29.0,Consumer Cyclical
408,Echlin,3568.6,-46.9,Consumer Cyclical
409,Thermo Electron,3558.3,239.3,Healthcare
410,UnumProvident,3553.1,247.3,Financial Services
411,Saks,3544.7,62.7,Consumer Cyclical
412,McGraw-Hill,3534.1,290.7,Communication Services
413,Micron Technology,3515.5,332.2,Technology
414,Borden Chemical,3481.6,278.0,Basic Materials
415,Rykoff-Sexton,3477.5,16.0,Consumer Defensive
416,Goodrich,3471.0,178.2,Industrials
417,Reliance Group Holdings,3442.6,229.4,Financial Services
418,Willamette Industries,3438.7,73.0,Basic Materials
419,State St. Corp.,3428.0,380.0,Financial Services
420,Richfood Holdings,3411.6,59.5,Consumer Defensive
421,Maytag,3407.9,180.3,Consumer Cyclical
422,USF&G,3403.9,193.9,Consumer Defensive
423,Allmerica Financial,3395.6,209.2,Financial Services
424,Brink's,3394.4,110.2,Industrials
425,Estee Lauder,3381.6,197.6,Consumer Defensive
426,Sealed Air,3358.0,261.0,Consumer Cyclical
427,Yellow Roadway,3348.9,52.4,industrials
428,Cyprus Amax Minerals,3346.0,69.0,Basic Materials
429,Avery Dennison,3345.7,204.8,Consumer Cyclical
430,New Century Energies,3342.5,150.9,Utilities
431,Graybar Electric,3338.0,53.0,Basic Materials
432,True Value,3332.0,N.A.,Consumer Cyclical
433,Trans World Airlines,3328.0,-110.8,Industrials
434,Times Mirror,3318.5,250.3,Communication Services
435,Florida Progress,3315.6,54.3,Utilities
436,Constellation Energy,3307.6,282.8,Utilities
437,Alltel,3263.6,507.9,Communication Services
438,Hormel Foods,3256.6,109.5,Consumer Defensive
439,Whitman,3250.1,4.1,Consumer Defensive
440,Smurfit-Stone Container,3238.0,1.0,Basic Materials
441,Newell Rubbermaid,3234.3,290.4,Consumer Defensive
442,Beverly Enterprises,3230.3,58.6,Healthcare
443,BJ's Wholesale Club,3226.5,68.3,Consumer Defensive
444,Hannaford Bros.,3226.4,59.6,Consumer Defensive
445,AGCO,3224.4,168.7,Industrials
446,Interstate Bakeries,3212.4,97.2,Consumer Defensive
447,Corporate Express,3196.1,42.0,Industrials
448,Ameren,3195.3,347.2,Utilities
449,York International,3193.7,47.4,Industrials
450,Hasbro,3188.6,135.0,Consumer Cyclical
451,Comerica,3175.4,530.5,Financial Services
452,Darden Restaurants,3171.8,-91.0,Consumer Cyclical
453,GenAmerica,3154.0,96.2,Financial Services
454,Long Island Lighting,3147.7,334.0,Utilities
455,3Com,3147.1,374.0,Technology
456,Mercantile Stores,3143.8,129.7,Consumer Cyclical
457,Knight-Ridder,3139.1,413.0,Communication Services
458,Thrivent Financial for Lutherans,3129.9,209.8,Financial Services
459,Interpublic Group,3125.8,239.1,Communication Services
460,Omnicom Group,3124.8,222.4,Communication Services
461,Joy Global,3118.2,139.8,Industrials
462,Owens & Minor,3116.8,24.3,Healthcare
463,Ventas,3116.0,130.9,Real Estate
464,Level 3 Communications,3096.0,248.0,Communication Services
465,Penn Traffic,3074.4,-54.6,Consumer Cyclical
466,Kohl's,3060.1,141.3,Consumer Cyclical
467,PPL,3048.7,296.2,Utilities
468,Millennium Chemicals,3048.0,185.0,Basic Materials
469,Progress Energy,3024.1,388.3,Energy
470,Dean Foods,3018.4,86.7,Consumer Defensive
471,HealthSouth,3017.3,330.6,Healthcare
472,Westvaco,3011.0,162.7,Basic Materials
473,IMC Global,2988.6,62.9,Basic Materials
474,Phoenix,2988.3,164.6,Financial Services
475,Beneficial,2955.7,253.7,Financial Services
476,Longs Drug Stores,2952.9,57.7,Consumer Defensive
477,EMC,2937.9,538.5,Industrials
478,Alumax,2930.9,33.7,Basic Materials
479,Golden West Financial,2913.8,354.1,Financial Services
480,Airborne,2912.4,120.1,Communication Services
481,Leggett & Platt,2909.2,208.3,Consumer Cyclical
482,Ace Hardware,2907.3,N.A.,Consumer Cyclical
483,Lutheran Brotherhood,2900.3,231.6,Financial Services
484,Lyondell Chemical,2878.0,286.0,Basic Materials
485,Fleetwood Enterprises,2874.4,124.8,Consumer Cyclical
486,USG,2874.0,148.0,Basic Materials
487,New York Times,2866.4,262.3,Communication Services
488,Western Atlas,2859.3,-63.1,Energy
489,Sonoco Products,2847.8,2.6,Consumer Cyclical
490,Reader's Digest Assn.,2839.0,133.5,Communication Services
491,U.S. Office Products,2835.9,57.3,Industrials
492,FirstEnergy,2821.4,305.8,Utilities
493,Comdisco Holding,2819.0,131.0,Technology
494,Becton Dickinson,2810.5,300.1,Healthcare
495,Anixter International,2805.2,45.3,Industrials
496,Barnes & Noble,2796.9,53.2,Consumer Cyclical
497,Pacific Enterprises,2777.0,184.0,Utilities
498,Xcel Energy,2733.7,237.3,Utilities
499,Maxxam,2729.1,65.2,Basic Materials
500,Asarco,2721.0,143.4,Consumer Cyclical
