rank,company,revenue ($ millions),profit ($ millions),Sector
52,Raytheon,8796.1,528.8,Industrials
53,Union Carbide,8744.0,573.0,Basic Materials
54,Monsanto,8681.0,679.0,Basic Materials
55,Coastal,8630.1,170.1,Financial Services
56,Unilever U.S.,8113.8,139.0,Consumer Defensive
57,Archer Daniels Midland,8056.5,424.7,Consumer Defensive
58,Ashland,8016.6,86.2,Basic Materials
59,Time Warner,7642.0,-256.0,Communication Services
60,Borden Chemical,7593.4,-60.6,Basic Materials
61,Textron,7440.1,259.2,Industrials
62,TRW,7408.0,263.0,Industrials
63,Baxter International,7399.0,446.0,Healthcare
64,Fortune Brands,7264.7,630.8,Industrials
65,Honeywell,7241.6,604.1,Industrials
66,Deere,7221.0,380.2,Industrials
67,Emerson Electric,7071.3,588.0,Industrials
68,Wyeth,6747.0,1102.2,Healthcare
69,Ralston Purina,6711.6,422.5,Consumer Defensive
70,Merck,6698.4,1495.4,Healthcare
71,Texas Instruments,6592.2,291.7,Technology
72,LTV,6362.1,264.9,Technology
73,Sealed Air,6330.8,253.2,Consumer Cyclical
74,Whirlpool,6318.9,187.2,Consumer Cyclical
75,North American Philips,6202.6,-178.0,Industrials
76,Reynolds Metals,6201.0,532.7,Consumer Cyclical
77,Hoechst Celanese,6016.0,267.0,Basic Materials
78,NCR,5956.0,412.0,Technology
79,Hanson Industries NA,5933.3,760.8,Industrials
80,Pfizer,5903.7,681.1,Healthcare
81,Fort James,5901.6,255.1,Consumer Defensive
82,H.J. Heinz,5831.9,440.2,Consumer Defensive
83,PPG Industries,5825.2,465.2,Basic Materials
84,Martin Marietta,5814.3,306.9,Basic Materials
85,General Mills,5798.0,414.3,Consumer Defensive
86,Kimberly-Clark,5777.1,423.8,Consumer Defensive
87,Quaker Oats,5724.3,203.0,Consumer Defensive
88,Campbell Soup,5710.4,13.1,Consumer Defensive
89,Amerada Hess,5589.0,476.3,Energy
90,Abbott Laboratories,5453.5,859.8,Healthcare
91,Bayer Corporation,5424.7,153.9,Healthcare
92,BASF,5421.5,90.0,Basic Materials
93,Lyondell Chemical,5374.0,374.0,Basic Materials
94,Stone Container,5360.7,285.8,Basic Materials
95,Bethlehem Steel,5305.9,245.7,Basic Materials
96,Apple Computer,5284.0,454.0,Technology
97,Champion International,5254.2,432.4,Basic Materials
98,Northrop Grumman,5200.0,-80.5,Industrials
99,Dana,5156.7,132.1,Consumer Cyclical
100,Litton Industries,5130.3,178.3,Industrials
101,Cooper Industries,5129.4,267.8,Healthcare
102,Bestfoods,5129.3,327.5,Consumer Defensive
103,Colgate-Palmolive,5110.2,280.0,Consumer Defensive
104,Scott Paper,5065.6,375.5,Consumer Defensive
105,Citgo Petroleum,4941.2,161.0,Energy
106,American Cyanamid,4825.0,292.0,Basic Materials
107,Collins & Aikman,4801.9,-122.5,Consumer Cyclical
108,Kellogg,4666.2,470.2,Consumer Defensive
109,Teledyne,4664.2,258.9,Technology
110,Mead,4646.6,215.8,Consumer Defensive
111,Beatrice,4498.0,325.0,Consumer Defensive
112,OfficeMax,4338.0,267.6,Consumer Cyclical
113,Navistar International,4296.0,87.0,Industrials
114,Warner-Lambert,4272.0,412.7,Healthcare
115,Eaton,4240.9,224.9,Industrials
116,Eli Lilly,4175.6,939.5,Healthcare
117,Ryerson Tull,4146.7,119.7,Basic Materials
118,Whitman,4023.8,190.7,Consumer Defensive
119,Dresser Industries,4022.9,170.0,Industrials
120,AMAX,3915.0,360.4,Basic Materials
121,Coca-Cola Enterprises,3888.5,71.7,Consumer Defensive
122,Great Northern Nekoosa,3863.1,321.1,Basic Materials
123,Chiquita Brands Intl.,3851.0,67.8,Consumer Defensive
124,Gillette,3849.6,284.7,Consumer Defensive
125,Owens-Illinois,3692.0,-108.1,Consumer Cyclical
126,Johnson Controls,3689.6,97.5,Industrials
127,American Standard,3631.4,-46.2,Industrials
128,Levi Strauss,3627.9,272.3,Consumer Cyclical
129,Grumman,3558.8,67.3,Industrials
130,Gannett,3523.2,397.5,Communication Services
131,Times Mirror,3517.5,298.0,Communication Services
132,Cummins,3510.8,-6.1,Industrials
133,FMC,3461.0,136.4,Basic Materials
134,Ingersoll-Rand,3447.4,210.8,Industrials
135,Avon Products,3395.9,54.6,Consumer Defensive
136,Paccar,3372.9,241.9,Industrials
137,Intel,3280.7,391.0,Technology
138,Furniture Brands Intl.,3277.8,70.1,Consumer Cyclical
139,Schering-Plough,3243.0,471.3,Healthcare
140,Agway,3234.8,N.A.,Consumer Cyclical
141,Black & Decker,3221.3,30.0,Industrials
142,Masco,3150.5,220.9,Industrials
143,R.R. Donnelley & Sons,3127.6,221.9,Industrials
144,Kerr-McGee,3122.0,156.0,Energy
145,Hercules,3121.3,-81.3,Financial Services
146,Maytag,3088.8,131.5,Consumer Cyclical
147,Wang Laboratories,3078.4,-424.3,Technology
148,FINA,3057.6,119.1,Energy
149,J.E. Seagram,3004.9,514.5,Consumer Defensive
150,Pharmacia,3001.2,176.0,Healthcare
151,Owens Corning,3000.0,172.0,Industrials
152,Farmland Industries,2976.9,N.A.,Real Estate
153,Pitney Bowes,2959.3,252.8,Industrials
154,Control Data,2952.1,-680.4,Technology
155,Revlon,2941.8,52.8,Consumer Defensive
156,Smurfit-Stone Container,2936.3,35.8,Basic Materials
157,Universal,2920.3,54.0,Consumer Defensive
158,Compaq Computer,2876.1,333.3,Technology
159,Armstrong Holdings,2864.0,187.6,Industrials
160,Brunswick,2826.1,-71.3,Consumer Cyclical
161,AMP,2820.5,280.9,Financial Services
162,Union Camp,2761.3,299.4,Basic Materials
163,Ethyl,2754.9,231.3,Basic Materials
164,Pennzoil,2750.0,103.5,Consumer Defensive
165,Phelps Dodge,2726.4,267.0,Basic Materials
166,Air Products & Chem.,2662.3,222.1,Basic Materials
167,Rohm & Haas,2661.0,176.0,Basic Materials
168,Quantum Chemical,2636.5,247.4,Basic Materials
169,Zenith Electronics,2610.7,-68.4,Technology
170,Premark International,2600.6,78.4,Industrials
171,National Steel,2576.6,83.2,Basic Materials
172,WestPoint Stevens,2567.7,-19.3,Consumer Cyclical
173,VF,2540.0,176.0,Consumer Cyclical
174,Tyson Foods,2538.2,100.6,Consumer Defensive
175,Olin,2530.0,124.0,Basic Materials
176,Goodrich,2520.7,172.4,Industrials
177,Parker Hannifin,2520.2,124.5,Industrials
178,ARMCO,2494.4,165.0,Basic Materials
179,Berkshire Hathaway,2483.9,447.5,Financial Services
180,Harris,2476.7,21.3,Energy
181,Corning,2468.8,261.0,Technology
182,Tribune,2454.8,242.4,Communication Services
183,Land O'Lakes,2442.2,N.A.,Consumer Defensive
184,Maxxam,2423.3,116.8,Basic Materials
185,Hershey Foods,2421.0,171.1,Consumer Defensive
186,Engelhard,2403.0,-77.5,Basic Materials
187,National Semiconductor,2400.0,-23.2,Technology
188,Knight-Ridder,2342.6,247.2,Communication Services
189,Valhi,2342.6,103.3,Basic Materials
190,Hormel Foods,2340.5,70.1,Consumer Defensive
191,Baker Hughes,2328.0,85.0,Energy
192,Central Soya,2318.5,15.1,Consumer Defensive
193,Westvaco,2286.8,233.1,Basic Materials
194,Thiokol,2269.0,N.A.,Industrials
195,Uniroyal Goodrich Tire,2266.9,N.A.,Consumer Cyclical
196,Asarco,2248.6,231.2,Consumer Cyclical
197,Manville,2228.1,196.8,Basic Materials
198,USG,2201.0,28.0,Basic Materials
199,Burlington Industries Equity,2197.7,-23.0,Consumer Cyclical
200,Illinois Tool Works,2172.7,163.8,Industrials
201,AMDAHL,2153.7,153.0,Technology
202,Dover,2136.2,144.0,Industrials
203,Sherwin-Williams,2130.3,108.9,Basic Materials
204,Temple-Inland,2124.0,207.4,Basic Materials
205,McDermott,2121.4,7.8,Industrials
206,Diamond Shamrock,2090.9,28.1,Energy
207,Sequa,2072.8,55.9,Industrials
208,Louisiana-Pacific,2035.0,192.6,Industrials
209,Mapco,2018.7,116.2,Energy
210,GenCorp,2014.8,130.7,Industrials
211,Stanley Works,2001.0,210.0,Industrials
212,Tyco International,1980.8,117.7,Industrials
213,Tyco Laboratories,1971.1,91.3,Healthcare
214,Freeport-McMoran,1963.7,43.7,Basic Materials
215,Mack Trucks,1958.0,-185.4,Industrials
216,Cabot,1943.7,18.1,Basic Materials
217,Aeroquip-Vickers,1942.3,32.3,Industrials
218,Polaroid,1941.9,145.0,Consumer Cyclical
219,General Signal,1925.2,78.5,Industrials
220,Becton Dickinson,1921.1,213.6,Healthcare
221,Springs Industries,1909.8,94.2,Consumer Cyclical
222,Crown Holdings,1909.3,64.8,Consumer Cyclical
223,Willamette Industries,1891.8,191.1,Basic Materials
224,Intl. Multifoods,1883.5,35.1,Consumer Defensive
225,Reader's Digest Assn.,1870.8,151.5,Communication Services
226,Penn Central,1833.3,174.1,Industrials
227,New York Times,1807.1,266.6,Communication Services
228,Cyprus Amax Minerals,1797.7,N.A.,Basic Materials
229,MID-AMERICA DAIRYMEN,1790.1,250.1,Consumer Defensive
230,McGraw-Hill,1789.0,47.8,Communication Services
231,Molson Coors Brewing,1770.0,13.1,Consumer Defensive
232,Sun Microsystems,1769.2,60.8,Technology
233,Avery Dennison,1732.4,86.5,Consumer Cyclical
234,Square D,1722.8,101.9,Industrials
235,Dow Jones,1714.9,317.0,Communication Services
236,Walter Industries,1706.5,-186.3,Basic Materials
237,Harcourt Brace Jovanovich,1702.5,72.1,Communication Services
238,Henley Group,1693.0,-187.0,Industrials
239,Metaldyne,1686.6,56.6,Industrials
240,Dean Foods,1686.0,60.4,Consumer Defensive
241,Murphy Oil,1683.7,46.6,Energy
242,Outboard Marine,1678.0,70.3,Industrials
243,Sundstrand,1666.1,114.2,Industrials
244,Sonoco Products,1655.8,103.6,Consumer Cyclical
245,PerkinElmer,1655.1,69.8,Healthcare
246,Tandem Computers,1643.9,118.3,Consumer Cyclical
247,Great American Mgmt. & Inv.,1643.1,2.2,Financial Services
248,E-SYSTEMS,1632.9,83.0,Industrials
249,Fleetwood Enterprises,1632.0,70.5,Consumer Cyclical
250,Coltec Industries,1618.0,119.2,Industrials
251,Arvin Industries,1616.5,18.4,Consumer Cyclical
252,Witco,1609.0,35.0,Basic Materials
253,Himont,1600.0,N.A.,Basic Materials
254,Dow Corning,1574.5,162.8,Basic Materials
255,National Service Industries,1539.5,94.7,Industrials
256,Tecumseh Products,1535.0,82.6,Industrials
257,Norton,1534.6,105.1,Basic Materials
258,Timken,1533.0,55.3,Industrials
259,DR Holdings Inc. of Delaware,1517.9,-230.2,NaN
260,Loral,1499.9,87.6,Consumer Defensive
261,Lafarge,1497.2,100.0,Basic Materials
262,Joy Global,1482.8,70.6,Industrials
263,General Instrument,1481.5,85.5,Technology
264,Lorillard,1475.3,398.8,Consumer Defensive
265,Clorox,1471.2,124.1,Consumer Defensive
266,Echlin,1468.2,44.4,Consumer Cyclical
267,Crane,1457.9,55.9,Industrials
268,Bowater,1450.0,144.6,Basic Materials
269,Washington Post,1444.1,197.9,Communication Services
270,Tosco,1440.5,40.5,Energy
271,Tektronix,1438.5,18.9,Technology
272,Clark Equipment,1433.3,68.9,Industrials
273,Esselte Business Systems,1433.1,54.5,Industrials
274,Inspiration Resources,1419.6,25.2,Energy
275,Reliance Electric,1411.0,49.0,Industrials
276,Liz Claiborne,1410.7,164.6,Consumer Cyclical
277,Hasbro,1409.7,92.2,Consumer Cyclical
278,York International,1409.3,-2.3,Industrials
279,Crown Central,1402.8,21.0,Energy
280,Amoskeag,1402.0,7.0,Consumer Cyclical
281,Seagate Technology,1382.3,0.3,Technology
282,Certainteed,1364.9,30.4,Basic Materials
283,National Gypsum,1364.1,-40.7,Basic Materials
284,Harsco,1358.3,11.4,Industrials
285,Rubbermaid,1348.9,116.4,Consumer Cyclical
286,Cyclops Industries,1346.8,36.2,Healthcare
287,Varian Associates,1344.8,31.5,Healthcare
288,Weirton Steel,1337.8,16.0,Basic Materials
289,Figgie International,1332.5,62.9,Industrials
290,Data General,1324.3,-119.7,Technology
291,Nortek,1323.5,-12.5,Industrials
292,Fruit of the Loom,1320.9,72.0,Consumer Cyclical
293,Deluxe,1320.6,152.6,Communication Services
294,Hartmarx,1312.0,17.4,Consumer Cyclical
295,Federal Paper Board,1310.9,205.5,Basic Materials
296,American Greetings,1275.4,44.3,Consumer Cyclical
297,Nucor,1269.0,57.8,Basic Materials
298,E.W. Scripps,1266.4,89.3,Communication Services
299,McCormick,1263.1,135.5,Consumer Defensive
300,Duracell International,1253.7,-105.9,Industrials
301,Lubrizol,1244.6,94.0,Basic Materials
302,Potlatch,1240.8,136.7,Real Estate
303,Mattel,1237.0,68.7,Consumer Cyclical
304,Oryx Energy,1237.0,139.0,Energy
305,IMC Global,1232.7,137.3,Basic Materials
306,Bausch & Lomb,1230.8,114.4,Healthcare
307,Ball,1222.4,35.8,Basic Materials
308,Gold Kist Holdings,1216.3,N.A.,Energy
309,First Brands,1207.1,61.0,Consumer Defensive
310,Wheeling Pittsburgh,1203.0,179.3,Basic Materials
311,Rhone-Poulenc Rorer,1198.3,86.5,Healthcare
312,Gerber Products,1190.3,81.4,Consumer Defensive
313,Nacco Industries,1187.6,53.9,Energy
314,Triarc,1184.8,-0.8,Consumer Cyclical
315,Allegheny Technologies,1180.2,133.8,Industrials
316,Shaw Industries,1176.0,47.6,Consumer Cyclical
317,Pentair,1163.6,36.4,Industrials
318,Union Texas,1159.7,172.6,Energy
319,Foodbrands America,1148.3,N.A.,Consumer Defensive
320,Hillenbrand Industries,1144.4,75.0,Industrials
321,Newell Rubbermaid,1122.9,85.4,Consumer Defensive
322,M.A. Hanna,1113.7,86.9,Basic Materials
323,Georgia Gulf,1106.5,192.0,Basic Materials
324,Applera,1105.3,-24.2,Healthcare
325,Advanced Micro Devices,1104.6,46.1,Technology
326,Raychem,1104.0,36.3,Technology
327,Ferro,1099.5,49.7,Industrials
328,Savannah Foods & Industries,1096.7,41.1,Consumer Defensive
329,Nalco Chemical,1093.9,119.9,Basic Materials
330,Federal-Mogul,1083.9,33.4,Consumer Cyclical
331,ITT Rayonier,1082.2,128.0,Basic Materials
332,Interstate Bakeries,1079.8,-23.5,Consumer Defensive
333,Bemis,1076.7,47.0,Basic Materials
334,Vulcan Materials,1076.2,130.9,Basic Materials
335,Essex Group,1056.0,26.7,Real Estate
336,Fort Howard,1053.6,-239.4,Basic Materials
337,Rohr,1047.7,33.5,Industrials
338,Anchor Glass Container,1040.1,N.A.,Basic Materials
339,A.O. Smith,1024.2,-9.6,Industrials
340,Lear,1015.5,-8.2,Consumer Cyclical
341,Amsted Industries,1014.3,65.0,Industrials
342,Storage Technology,1014.0,47.7,Technology
343,Brown-Forman,1012.0,144.5,Consumer Defensive
344,GAF,1010.9,-57.7,Basic Materials
345,Wm. Wrigley Jr.,1010.7,106.1,Consumer Defensive
346,Worthington Industries,1006.1,64.2,Industrials
347,Trinity Industries,1001.9,30.3,Industrials
348,Aristech Chemical,998.1,82.1,Basic Materials
349,Western Digital,993.8,34.3,Technology
350,Leggett & Platt,991.6,45.9,Consumer Cyclical
351,SCI Systems,990.5,20.9,Consumer Cyclical
352,Imcera Group,982.9,117.0,Healthcare
353,Consolidated Papers,969.8,167.9,Basic Materials
354,Marion Laboratories,969.2,227.4,Healthcare
355,Magnetek,961.6,18.3,Industrials
356,Standard Commercial,951.4,1.6,NaN
357,Sunbeam/Oster,949.7,-54.9,Consumer Cyclical
358,AG Processing,949.3,N.A.,Consumer Defensive
359,Philips Industries,945.1,46.3,Industrials
360,Metromedia International,944.4,6.4,Communication Services
361,Valero Energy,941.3,41.5,Energy
362,Interlake,918.2,1.0,Industrials
363,Snap-On,890.8,104.7,Industrials
364,Briggs & Stratton,877.1,-20.0,Industrials
365,Intergraph,873.6,79.5,Technology
366,Ocean Spray,873.1,N.A.,Consumer Defensive
367,Cooper Tire & Rubber,869.6,58.2,Consumer Cyclical
368,Intl. Flavors & Frag.,869.5,138.6,Basic Materials
369,Terex,862.8,18.8,Industrials
370,Cincinnati Milacron,861.2,17.4,Industrials
371,Dexter,858.9,43.0,Industrials
372,Crystal Brands,857.2,18.5,Consumer Cyclical
373,CF Industries,855.9,N.A.,Basic Materials
374,AM International,855.1,31.0,Technology
375,Imo Industries,854.1,33.9,Energy
376,Pittway,854.0,32.7,Industrials
377,J&L Specialty Steel,848.7,79.1,Basic Materials
378,Dresser-Rand,848.0,N.A.,Industrials
379,Universal Foods,837.3,40.0,Consumer Defensive
380,Harley-Davidson,831.3,32.9,Consumer Cyclical
381,JPS Textile Group,821.3,-57.2,Consumer Cyclical
382,Quaker State,819.3,11.8,Consumer Defensive
383,Chesapeake,815.3,47.6,Energy
384,Kaman,801.8,8.7,Industrials
385,Herman Miller,799.4,44.7,Consumer Cyclical
386,Meredith,792.6,33.2,Communication Services
387,Great Lakes Chemical,792.3,122.9,Basic Materials
388,Valmont Industries,789.8,20.7,Industrials
389,Flowers Industries,789.3,29.6,Consumer Defensive
390,Leslie Fay,786.3,25.8,Consumer Cyclical
391,Cray Research,784.7,89.0,Technology
392,Vista Chemical,779.2,119.9,Basic Materials
393,C.R. Bard,777.8,65.4,Healthcare
394,Dennison Manufacturing,777.0,29.1,Industrials
395,Smithfield Foods,774.8,10.8,Consumer Defensive
396,Tesoro,773.3,-30.5,Basic Materials
397,SPX,773.0,81.3,Industrials
398,Insilco,766.0,-43.4,Industrials
399,Amstar,765.9,38.1,Consumer Defensive
400,Harvard Industries,757.6,-20.4,Basic Materials
401,Danaher,756.4,61.1,Healthcare
402,Kellwood,753.7,33.5,Consumer Cyclical
403,H.B. Fuller,753.4,15.7,Basic Materials
404,Louisiana Land & Exploration,751.7,44.1,Financial Services
405,Medtronic,746.6,97.4,Healthcare
406,Tri Valley Growers,746.6,N.A.,Consumer Defensive
407,Gaylord Container,746.0,39.4,Basic Materials
408,International Controls,743.5,2.9,Industrials
409,Mark IV Industries,742.3,22.8,Industrials
410,Eagle-Picher Industries,733.6,53.8,Industrials
411,Exide Technologies,725.3,-16.6,Industrials
412,Alberto-Culver,717.4,29.4,Consumer Defensive
413,Texas Industries,716.9,3.8,Technology
414,Cone Mills,715.2,12.1,Consumer Cyclical
415,Nerco,712.8,68.1,Industrials
416,Anacomp,710.2,-170.8,Industrials
417,Conner Peripherals,709.3,41.4,Technology
418,Standard Register,708.9,40.4,Industrials
419,Lincoln Electric Holdings,708.6,27.6,Industrials
420,Avondale Industries,708.3,1.8,Industrials
421,Sealy,705.8,-24.7,Consumer Cyclical
422,Longview Fibre,701.3,66.5,Basic Materials
423,Finevest Foods,700.8,-19.0,Consumer Defensive
424,Jostens,696.4,54.4,Consumer Cyclical
425,Commerce Clearing House,692.2,34.3,Financial Services
426,Calmat,689.8,78.1,basic materials
427,DIMON,689.5,14.6,Financial Services
428,Russell,688.0,64.2,Consumer Cyclical
429,Riceland Foods,684.3,N.A.,Consumer Defensive
430,Hubbell,683.9,79.4,Industrials
431,LPL Technologies,679.9,27.9,Technology
432,Lone Star Technologies,675.0,-191.4,Energy
433,UST,669.8,190.5,Consumer Defensive
434,Imperial Sugar,667.8,22.4,Consumer Defensive
435,St. Joe Paper,663.3,67.2,Real Estate
436,Natl. Coop. Refinery Assn.,663.2,N.A.,Energy
437,Pilgrim's Pride,662.9,20.3,Consumer Defensive
438,Millipore,661.4,52.9,Healthcare
439,Magma Copper,653.1,58.5,Basic Materials
440,AFG Industries,652.7,6.5,Financial Services
441,Toro,650.8,22.1,Industrials
442,Handy & Harman,645.6,7.8,Industrials
443,Lukens,645.0,41.5,Basic Materials
444,Phillips-Van Heusen,642.2,20.7,Consumer Cyclical
445,Tredegar Industries,637.9,17.3,Industrials
446,Warnaco Group,636.2,-20.8,Consumer Cyclical
447,Carpenter Technology,634.3,29.0,Industrials
448,SSMC,629.4,-33.3,Technology
449,Helene Curtis Industries,629.2,14.4,Consumer Defensive
450,Sudbury,626.9,-15.6,Basic Materials
451,A. Schulman,626.2,30.8,Basic Materials
452,Gitano Group,625.9,30.7,Consumer Cyclical
453,Hudson Foods,623.1,22.8,Consumer Defensive
454,Bell & Howell,622.6,25.4,Technology
455,Guilford Mills,622.1,26.3,Consumer Defensive
456,Cameron Iron Works,619.8,20.1,Energy
457,Pope & Talbot,618.8,43.6,Basic Materials
458,P.H. Glatfelter,613.5,92.9,Basic Materials
459,Thorn Apple Valley,612.8,2.3,Consumer Defensive
460,Rexene,612.5,-66.3,Basic Materials
461,Marley,611.4,-11.4,Consumer Cyclical
462,Maxus Energy,608.1,-31.0,Energy
463,Media General,606.4,20.7,Communication Services
464,Westmoreland Coal,604.6,11.5,Energy
465,Reynolds & Reynolds,604.5,27.2,Consumer Cyclical
466,Newmont Mining,602.8,125.9,Basic Materials
467,HNI,602.0,27.5,Industrials
468,Tyler,601.6,1.4,Technology
469,Foxboro,601.3,-4.6,Industrials
470,Kimball International,597.5,34.3,Consumer Cyclical
471,Chemed,594.4,26.2,Healthcare
472,Thermo Electron,594.1,24.6,Healthcare
473,Southdown,592.5,68.0,Basic Materials
474,Banta,588.9,33.6,Industrials
475,Ametek,587.8,38.3,Industrials
476,Tambrands,583.4,1.7,Consumer Defensive
477,Butler Manufacturing,582.0,9.8,Industrials
478,Interface,581.8,24.5,Industrials
479,Sterling Chemicals,581.0,103.9,Basic Materials
480,Fairchild,579.2,50.0,Basic Materials
481,Prairie Farms Dairy,578.1,N.A.,Consumer Defensive
482,Mitchell Energy & Devel.,577.2,21.5,Energy
483,Stanhome,576.9,44.6,Consumer Defensive
484,Molex,575.7,57.7,Technology
485,UIS,573.4,27.6,Technology
486,Sun-Diamond Growers,572.2,N.A.,Consumer Defensive
487,Dixie Yarns,570.8,11.7,Consumer Cyclical
488,Delta Woodside Industries,569.4,30.3,Basic Materials
489,Big Three Industries,566.2,53.9,NaN
490,Oxford Industries,566.2,9.9,Consumer Cyclical
491,NCH,565.6,36.3,Healthcare
492,Allied Products,564.6,-22.4,Healthcare
493,Standard Products,559.9,28.7,Consumer Cyclical
494,Carlisle,557.6,27.0,Industrials
495,La-Z-Boy,556.3,27.5,Consumer Cyclical
496,Scientific-Atlanta,552.3,36.3,Technology
497,Thomas & Betts,551.6,53.7,Technology
498,Western Publishing Group,551.2,29.9,Communication Services
499,LSI Logic,546.9,-24.9,Technology
500,Affiliated Publications,543.1,16.4,Communication Services
