rank,company,revenue ($ millions),profit ($ millions),Sector
204,Penn Central,2154.3,97.8,Industrials
205,Tyco International,2102.7,119.1,Industrials
206,USG,2102.0,-90.0,Basic Materials
207,Intl. Multifoods,2080.0,25.3,Consumer Defensive
208,Crown Central,2063.9,26.0,Energy
209,Reader's Digest Assn.,2055.8,176.0,Communication Services
210,Murphy Oil,2051.8,114.0,Energy
211,Oryx Energy,2041.0,225.0,Energy
212,Becton Dickinson,2012.7,182.3,Healthcare
213,Polaroid,1991.4,151.0,Consumer Cyclical
214,Dean Foods,1989.9,61.2,Consumer Defensive
215,Stanley Works,1977.0,107.0,Industrials
216,Aeroquip-Vickers,1955.4,45.5,Industrials
217,Central Soya,1950.2,23.3,Consumer Defensive
218,McGraw-Hill,1938.6,172.5,Communication Services
219,Willamette Industries,1904.9,129.6,Basic Materials
220,Tandem Computers,1882.0,121.8,Consumer Cyclical
221,Burlington Resources,1880.6,228.9,Consumer Cyclical
222,Springs Industries,1879.1,-6.8,Consumer Cyclical
223,Cyprus Amax Minerals,1874.7,111.0,Basic Materials
224,Henley Group,1871.0,-54.0,Industrials
225,Molson Coors Brewing,1867.5,38.9,Consumer Defensive
226,MID-AMERICA DAIRYMEN,1862.6,N.A.,Consumer Defensive
227,Louisiana-Pacific,1817.2,91.1,Industrials
228,Valhi,1811.4,74.6,Basic Materials
229,E-SYSTEMS,1810.2,85.6,Industrials
230,Joy Global,1803.6,73.1,Industrials
231,GenCorp,1797.0,63.0,Industrials
232,ARMCO,1788.0,-89.5,Basic Materials
233,General Signal,1787.2,-32.9,Industrials
234,New York Times,1776.8,64.8,Communication Services
235,Arvin Industries,1769.6,34.3,Consumer Cyclical
236,Harsco,1766.7,72.5,Industrials
237,Liz Claiborne,1754.7,205.8,Consumer Cyclical
238,Control Data,1730.7,2.7,Technology
239,Dow Jones,1727.6,106.9,Communication Services
240,Dow Corning,1718.3,171.1,Basic Materials
241,Timken,1701.0,55.2,Industrials
242,Cabot,1684.7,71.0,Basic Materials
243,National Semiconductor,1675.0,-25.0,Technology
244,Square D,1669.5,120.7,Industrials
245,Sonoco Products,1669.1,50.4,Consumer Cyclical
246,Sundstrand,1656.5,114.3,Industrials
247,Morton International,1656.5,134.8,Basic Materials
248,Witco,1650.7,68.0,Basic Materials
249,National Service Industries,1647.8,99.7,Industrials
250,Freeport-McMoran,1618.1,313.6,Basic Materials
251,DR Holdings Inc. of Delaware,1615.1,-135.4,NaN
252,Echlin,1607.2,47.2,Consumer Cyclical
253,Lorillard,1605.3,482.8,Consumer Defensive
254,Metaldyne,1602.8,-16.2,Industrials
255,Lafarge,1598.1,50.0,Basic Materials
256,Fleetwood Enterprises,1563.2,55.0,Consumer Cyclical
257,Reliance Electric,1547.0,48.0,Industrials
258,Rubbermaid,1539.4,143.5,Consumer Cyclical
259,Hasbro,1520.0,89.2,Consumer Cyclical
260,Coltec Industries,1517.1,132.8,Industrials
261,Clorox,1501.7,153.6,Consumer Defensive
262,Nucor,1482.9,75.1,Basic Materials
263,Shaw Industries,1475.4,65.4,Consumer Cyclical
264,Mattel,1470.6,91.2,Consumer Cyclical
265,Clark Equipment,1465.3,60.3,Industrials
266,Lubrizol,1463.2,190.0,Basic Materials
267,Washington Post,1460.0,174.6,Communication Services
268,York International,1448.9,12.8,Industrials
269,Imcera Group,1443.8,56.5,Healthcare
270,Crane,1439.5,62.7,Industrials
271,Fruit of the Loom,1426.8,77.1,Consumer Cyclical
272,Inspiration Resources,1424.1,-108.5,Energy
273,Deluxe,1422.9,172.2,Communication Services
274,Harcourt Brace Jovanovich,1414.5,-80.9,Communication Services
275,Zenith Electronics,1414.5,-63.3,Technology
276,Tektronix,1412.3,-92.6,Technology
277,Walter Industries,1411.9,-68.9,Basic Materials
278,General Instrument,1399.5,98.7,Technology
279,Nacco Industries,1395.2,30.9,Energy
280,Bausch & Lomb,1386.3,131.4,Healthcare
281,Bowater,1383.8,78.4,Basic Materials
282,Federal Paper Board,1370.1,118.2,Basic Materials
283,Figgie International,1361.4,39.7,Industrials
284,Ball,1357.2,50.2,Basic Materials
285,Conner Peripherals,1351.1,130.1,Technology
286,Tecumseh Products,1340.1,14.2,Industrials
287,Duracell International,1336.8,5.8,Industrials
288,McCormick,1335.8,69.4,Consumer Defensive
289,Varian Associates,1333.4,-4.1,Healthcare
290,Union Texas,1332.5,116.0,Energy
291,Trinity Industries,1310.9,38.2,Industrials
292,Hartmarx,1310.1,-61.5,Consumer Cyclical
293,American Greetings,1309.0,72.2,Consumer Cyclical
294,Loral,1308.4,78.2,Consumer Defensive
295,E.W. Scripps,1296.6,48.0,Communication Services
296,Amoskeag,1276.5,-19.5,Consumer Cyclical
297,Potlatch,1269.3,98.6,Real Estate
298,Alliant Techsystems,1247.7,24.4,Industrials
299,Triarc,1239.0,-11.5,Consumer Cyclical
300,Nalco Chemical,1230.9,131.1,Basic Materials
301,Data General,1223.1,-139.8,Technology
302,Savannah Foods & Industries,1217.9,48.6,Consumer Defensive
303,WestPoint Stevens,1213.6,-47.8,Consumer Cyclical
304,Weirton Steel,1200.3,0.3,Basic Materials
305,Cyclops Industries,1199.2,-3.0,Healthcare
306,Gold Kist Holdings,1192.9,N.A.,Energy
307,Thiokol,1191.6,41.4,Industrials
308,SCI Systems,1184.6,2.3,Consumer Cyclical
309,Fort Howard,1181.9,-106.2,Basic Materials
310,Pentair,1178.3,33.0,Industrials
311,Storage Technology,1176.6,69.3,Technology
312,Valero Energy,1168.9,94.7,Energy
313,Gerber Products,1150.8,94.1,Consumer Defensive
314,Outboard Marine,1145.6,-75.5,Industrials
315,Federal-Mogul,1138.6,9.2,Consumer Cyclical
316,Ferro,1137.7,19.4,Industrials
317,Raychem,1135.6,-111.4,Technology
318,Bemis,1130.1,50.9,Basic Materials
319,Wm. Wrigley Jr.,1123.5,117.4,Consumer Defensive
320,M.A. Hanna,1119.7,55.9,Basic Materials
321,Great Lakes Chemical,1113.5,140.8,Basic Materials
322,IMC Global,1111.0,82.6,Basic Materials
323,ITT Rayonier,1107.1,65.9,Basic Materials
324,Hillenbrand Industries,1106.6,75.7,Industrials
325,Vulcan Materials,1105.3,120.3,Basic Materials
326,Interstate Bakeries,1104.8,-7.2,Consumer Defensive
327,Wheeling Pittsburgh,1102.5,-51.0,Basic Materials
328,Domino Sugar,1093.0,N.A.,Consumer Defensive
329,Rohr,1091.9,N.A.,Industrials
330,Leggett & Platt,1088.6,29.4,Consumer Cyclical
331,First Brands,1086.6,49.6,Consumer Defensive
332,Allegheny Technologies,1084.9,68.9,Industrials
333,Holnam,1078.5,-28.0,Basic Materials
334,Advanced Micro Devices,1076.1,-53.6,Technology
335,Newell Rubbermaid,1072.6,101.3,Consumer Defensive
336,Western Digital,1070.5,24.2,Technology
337,Nortek,1068.0,-38.1,Industrials
338,Lear,1067.9,-20.6,Consumer Cyclical
339,Magnetek,1055.4,33.2,Industrials
340,Intergraph,1053.9,62.6,Technology
341,Terex,1036.8,15.5,Industrials
342,Brown-Forman,1023.8,92.5,Consumer Defensive
343,Imo Industries,1022.0,21.2,Energy
344,Dresser-Rand,1019.1,N.A.,Industrials
345,Tesoro,1006.5,22.7,Basic Materials
346,Briggs & Stratton,1003.4,35.4,Industrials
347,Essex Group,994.3,30.4,Real Estate
348,A.O. Smith,983.6,30.5,Industrials
349,Consolidated Papers,966.3,142.5,Basic Materials
350,Intl. Flavors & Frag.,962.8,156.7,Basic Materials
351,Worthington Industries,952.4,53.2,Industrials
352,Pittway,946.9,24.1,Industrials
353,Standard Commercial,945.1,-4.9,NaN
354,Snap-On,935.1,100.8,Industrials
355,Georgia Gulf,934.6,95.3,Basic Materials
356,GAF,932.0,-10.4,Basic Materials
357,Philips Industries,931.6,-12.7,Industrials
358,Foodbrands America,926.0,-19.6,Consumer Defensive
359,Mark IV Industries,920.2,71.6,Industrials
360,Dexter,920.2,42.1,Industrials
361,Ocean Spray,915.1,N.A.,Consumer Defensive
362,Mueller Industries,910.0,N.A.,Industrials
363,CF Industries,903.1,N.A.,Basic Materials
364,Cooper Tire & Rubber,896.8,66.5,Consumer Cyclical
365,Allergan,891.0,81.4,Healthcare
366,Louisiana Land & Exploration,884.8,54.9,Financial Services
367,Amsted Industries,882.6,23.3,Industrials
368,Sunbeam/Oster,880.2,116.2,Consumer Cyclical
369,AM International,878.9,-41.5,Technology
370,Crystal Brands,876.1,28.9,Consumer Cyclical
371,Valmont Industries,874.9,15.5,Industrials
372,Fairchild,874.6,1.5,Basic Materials
373,Quaker State,874.0,19.6,Consumer Defensive
374,Cincinnati Milacron,873.7,-24.3,Industrials
375,Herman Miller,869.5,46.6,Consumer Cyclical
376,Harley-Davidson,866.3,37.8,Consumer Cyclical
377,Leslie Fay,858.8,29.1,Consumer Cyclical
378,Smithfield Foods,853.4,7.1,Consumer Defensive
379,AG Processing,850.2,N.A.,Consumer Defensive
380,Applera,846.4,44.2,Healthcare
381,Flowers Industries,843.5,29.3,Consumer Defensive
382,Medtronic,841.6,108.7,Healthcare
383,Chesapeake,841.2,16.7,Energy
384,Danaher,840.0,35.7,Healthcare
385,Universal Foods,838.9,49.4,Consumer Defensive
386,Nerco,829.6,80.1,Industrials
387,Wellman,827.8,61.6,Basic Materials
388,Kaman,826.9,19.2,Industrials
389,Cray Research,823.7,113.0,Technology
390,Beckman Coulter,823.2,36.2,Technology
391,JPS Textile Group,821.7,-33.6,Consumer Cyclical
392,Interlake,820.2,-21.8,Industrials
393,Lincoln Electric Holdings,811.2,11.1,Industrials
394,Gitano Group,809.6,8.0,Consumer Cyclical
395,Uniroyal Chemical,809.1,-66.0,Consumer Cyclical
396,Alberto-Culver,795.8,35.0,Consumer Defensive
397,H.B. Fuller,792.2,21.1,Basic Materials
398,Tonka,788.5,-43.9,Consumer Cyclical
399,Jostens,787.5,60.2,Consumer Cyclical
400,C.R. Bard,785.3,40.3,Healthcare
401,Magma Copper,783.1,84.4,Basic Materials
402,Kellwood,779.9,14.0,Consumer Cyclical
403,DIMON,768.4,12.0,Financial Services
404,UST,755.4,223.3,Consumer Defensive
405,Avondale Industries,755.0,-25.8,Industrials
406,Toro,750.9,16.6,Industrials
407,Anacomp,747.6,9.6,Industrials
408,Meredith,736.1,-26.4,Communication Services
409,Helene Curtis Industries,736.0,16.8,Consumer Defensive
410,Commerce Clearing House,734.9,40.7,Financial Services
411,Phillips-Van Heusen,734.5,24.2,Consumer Cyclical
412,Hubbell,734.0,86.0,Industrials
413,Tri Valley Growers,729.5,N.A.,Consumer Defensive
414,Pilgrim's Pride,724.2,15.6,Consumer Defensive
415,Thermo Electron,723.1,33.9,Healthcare
416,Imperial Sugar,720.8,18.0,Consumer Defensive
417,Vista Chemical,720.4,63.3,Basic Materials
418,Gaylord Container,718.3,-23.2,Basic Materials
419,Standard Register,716.4,21.8,Industrials
420,Finevest Foods,716.0,N.A.,Consumer Defensive
421,Russell,713.8,67.9,Consumer Cyclical
422,Millipore,709.9,27.8,Healthcare
423,SPX,708.2,17.7,Industrials
424,International Controls,707.9,7.5,Industrials
425,Horsehead Industries,707.0,131.0,Basic Materials
426,Eagle-Picher Industries,700.6,39.4,Industrials
427,Newmont Mining,700.3,342.6,Basic Materials
428,Exide Technologies,694.2,-20.4,Industrials
429,Maxus Energy,690.1,7.3,Energy
430,Longview Fibre,686.0,61.1,Basic Materials
431,Lukens,685.4,44.2,Basic Materials
432,Cone Mills,683.7,3.0,Consumer Cyclical
433,A. Schulman,681.1,36.1,Basic Materials
434,Stanhome,675.7,51.1,Consumer Defensive
435,Natl. Coop. Refinery Assn.,675.2,N.A.,Energy
436,Ametek,671.3,37.3,Industrials
437,Thorn Apple Valley,669.9,-4.6,Consumer Defensive
438,LSI Logic,668.0,-33.0,Technology
439,HNI,666.8,43.2,Industrials
440,Hudson Foods,666.7,8.7,Consumer Defensive
441,Prairie Farms Dairy,659.9,N.A.,Consumer Defensive
442,Silgan Holdings,658.1,2.9,Consumer Cyclical
443,Mitchell Energy & Devel.,658.0,30.5,Energy
444,Texas Industries,656.9,-7.3,Technology
445,Insilco,653.9,-494.0,Industrials
446,Standard Products,653.3,11.8,Consumer Cyclical
447,Quanex,650.3,28.0,Industrials
448,Riceland Foods,643.9,N.A.,Consumer Defensive
449,Sealy,641.6,-50.2,Consumer Cyclical
450,Tambrands,639.3,97.8,Consumer Defensive
451,St. Joe Paper,637.9,41.3,Real Estate
452,P.H. Glatfelter,633.4,88.3,Basic Materials
453,Banta,629.3,18.2,Industrials
454,NCH,628.4,39.8,Healthcare
455,Carlisle,625.4,22.7,Industrials
456,Interface,623.5,23.6,Industrials
457,Bell & Howell,621.0,-12.5,Technology
458,Kimball International,619.9,43.5,Consumer Cyclical
459,Scientific-Atlanta,619.6,44.3,Technology
460,UIS,618.6,31.0,Technology
461,SSMC,613.7,44.5,Technology
462,Media General,613.2,25.5,Communication Services
463,Lone Star Technologies,611.9,45.6,Energy
464,Zurn Industries,610.6,28.3,Industrials
465,Stewart & Stevenson Svcs.,604.9,27.3,Energy
466,Baroid,603.6,44.0,Energy
467,Betz Laboratories,601.7,65.5,Basic Materials
468,Molex,601.2,62.1,Technology
469,Chemed,600.5,16.6,Healthcare
470,Reynolds & Reynolds,599.1,24.4,Consumer Cyclical
471,Thomas & Betts,599.0,48.4,Technology
472,Bandag,595.9,78.8,Industrials
473,La-Z-Boy,594.8,28.3,Consumer Cyclical
474,Warnaco Group,593.8,5.3,Consumer Cyclical
475,Nashua,592.5,20.8,Basic Materials
476,Safety-Kleen,592.3,55.2,Industrials
477,Kennametal,590.2,32.1,Industrials
478,Carpenter Technology,584.4,45.0,Industrials
479,Sun-Diamond Growers,581.7,N.A.,Consumer Defensive
480,Robertson-Ceco,581.4,-12.7,Industrials
481,Pall,575.6,66.2,Industrials
482,Applied Materials,572.1,34.1,Technology
483,Valspar,571.4,26.7,Basic Materials
484,Handy & Harman,571.1,9.7,Industrials
485,Carter-Wallace,568.3,50.3,Consumer Defensive
486,Loctite,567.4,67.4,Basic Materials
487,Southdown,565.9,13.4,Basic Materials
488,Butler Manufacturing,565.7,8.2,Industrials
489,Wisconsin Dairies Cooperative,563.1,N.A.,Consumer Defensive
490,Joy Technologies,562.6,-11.9,Technology
491,Pope & Talbot,562.5,19.8,Basic Materials
492,Goulds Pumps,558.6,30.6,Industrials
493,Albany International,558.1,7.6,Consumer Cyclical
494,Harman Intl. Industries,556.7,14.1,Consumer Cyclical
495,Dixie Yarns,556.2,7.5,Consumer Cyclical
496,Westmoreland Coal,556.2,12.5,Energy
497,Oxford Industries,550.4,7.9,Consumer Cyclical
498,Barnes Group,550.0,16.8,Industrials
499,Tredegar Industries,547.5,-24.7,Industrials
500,Guilford Mills,546.3,-8.0,Consumer Defensive
