rank,company,revenue ($ millions),profit ($ millions),Sector
98,Sysco,17422.8,362.3,Consumer Defensive
99,Supervalu,17420.5,191.3,Consumer Defensive
100,Bergen Brunswig,17244.9,70.6,Healthcare
101,Texas Utilities,17118.0,985.0,Utilities
102,Tech Data,16991.8,127.5,Technology
103,TRW,16969.0,468.8,Industrials
104,FedEx,16773.5,631.3,Industrials
105,Columbia/HCA Healthcare,16657.0,657.0,Healthcare
106,Alcoa,16446.4,1054.1,Basic Materials
107,Pfizer,16204.0,3179.0,Healthcare
108,Johnson Controls,16139.4,419.6,Industrials
109,Lowe's,15905.6,672.8,Consumer Cyclical
110,3M,15659.0,1763.0,Industrials
111,Liberty Mutual Ins. Group,15499.0,501.0,Financial Services
112,Dynegy,15430.0,151.8,Utilities
113,Northwestern Mutual,15306.3,1336.6,Financial Services
114,CenterPoint Energy,15302.8,1482.5,Utilities
115,Halliburton,14898.0,438.0,Energy
116,Delta Air Lines,14711.0,1101.0,Industrials
117,Fleming,14645.6,-44.7,Consumer Defensive
118,Coca-Cola Enterprises,14406.0,59.0,Consumer Defensive
119,Tosco,14362.1,441.7,Energy
120,Archer Daniels Midland,14283.3,266.0,Consumer Defensive
121,Emerson Electric,14269.5,1313.6,Industrials
122,May Dept. Stores,14224.0,927.0,Consumer Cyclical
123,Winn-Dixie Stores,14136.5,182.3,Consumer Defensive
124,Eastman Kodak,14089.0,1392.0,Industrials
125,IBP,14075.2,313.3,Consumer Defensive
126,ConocoPhillips,13852.0,609.0,Energy
127,Washington Mutual,13571.2,1817.1,Financial Services
128,Nationwide,13554.9,512.8,Financial Services
129,Wyeth,13550.2,-1227.1,Healthcare
130,Hartford Financial Services,13528.0,862.0,Financial Services
131,Dana,13353.0,513.0,Consumer Cyclical
132,McDonald's,13259.3,1947.9,Consumer Cyclical
133,Waste Management,13257.4,-201.9,Industrials
134,US West,13182.0,1342.0,Communication Services
135,Abbott Laboratories,13177.6,2445.8,Healthcare
136,Atlantic Richfield,13176.0,1422.0,Energy
137,Publix Super Markets,13068.9,462.4,Consumer Defensive
138,Kimberly-Clark,13006.8,1668.1,Consumer Defensive
139,Warner-Lambert,12928.9,1733.2,Healthcare
140,Goodyear Tire & Rubber,12880.6,241.1,Consumer Cyclical
141,Viacom,12858.8,334.0,Communication Services
142,Rite Aid,12731.9,143.7,Healthcare
143,Lear,12428.0,257.1,Consumer Cyclical
144,Fluor,12417.4,104.2,Industrials
145,Weyerhaeuser,12262.0,527.0,Real Estate
146,Cisco Systems,12154.0,2096.0,Technology
147,Associates First Capital,12131.2,1490.4,Financial Services
148,Toys `R` Us,11862.0,279.0,Consumer Cyclical
149,Deere,11750.9,239.2,Industrials
150,Sun Microsystems,11726.3,1031.3,Technology
151,Anheuser-Busch,11703.7,1402.2,Consumer Defensive
152,Gap,11635.4,1127.1,Consumer Cyclical
153,Southern,11585.0,1276.0,Utilities
154,Textron,11579.0,2226.0,Industrials
155,Reynolds American,11394.0,2343.0,Consumer Cyclical
156,Union Pacific,11273.0,810.0,Industrials
157,Ultramar Diamond Shamrock,11079.2,173.2,Energy
158,Tenet Healthcare,10880.0,249.0,Healthcare
159,CSX,10811.0,2.0,Industrials
160,Circuit City Stores,10804.4,142.9,Consumer Cyclical
161,Farmland Industries,10709.1,N.A.,Real Estate
162,American General,10679.0,1131.0,Financial Services
163,El Paso,10581.0,-255.0,Energy
164,Whirlpool,10511.0,347.0,Consumer Cyclical
165,Northwest Airlines,10276.0,300.0,Industrials
166,Office Depot,10263.3,257.6,Consumer Cyclical
167,Monsanto,10126.0,575.0,Basic Materials
168,Humana,10113.0,-382.0,Healthcare
169,Best Buy,10077.9,224.4,Consumer Cyclical
170,Eli Lilly,10002.9,2721.0,Healthcare
171,PacifiCare Health Sys.,9989.1,278.5,Healthcare
172,Gillette,9897.0,1260.0,Consumer Defensive
173,Mass. Mutual Life Ins.,9841.0,556.5,Financial Services
174,Manpower,9770.1,150.0,Industrials
175,AmerisourceBergen,9760.1,67.5,Healthcare
176,CHS Electronics,9737.4,-301.2,Technology
177,Limited Brands,9723.3,460.8,Consumer Cyclical
178,Edison International,9670.0,623.0,Utilities
179,Household International,9499.1,1486.4,Financial Services
180,Texas Instruments,9468.0,1406.0,Technology
181,Illinois Tool Works,9333.2,841.1,Industrials
182,Arrow Electronics,9312.6,124.2,Technology
183,H.J. Heinz,9299.6,474.3,Consumer Defensive
184,UnumProvident,9242.5,-182.9,Financial Services
185,Schering-Plough,9176.0,2110.0,Healthcare
186,Marsh & McLennan,9157.0,726.0,Financial Services
187,Colgate-Palmolive,9118.2,937.3,Consumer Defensive
188,Burlington No. Santa Fe,9100.0,1133.0,Industrials
189,Paccar,9021.0,583.6,Industrials
190,Northrop Grumman,8995.0,467.0,Industrials
191,General Dynamics,8959.0,880.0,Industrials
192,Staples,8936.8,315.0,Consumer Defensive
193,Dillard's,8921.0,164.0,Consumer Cyclical
194,Guardian Life of America,8861.7,324.5,Financial Services
195,Oracle,8827.3,1289.8,Technology
196,TJX,8795.3,521.7,Consumer Cyclical
197,Nike,8776.9,451.4,Consumer Cyclical
198,Entergy,8773.2,595.0,Utilities
199,Nebco Evans,8744.2,-246.5,NaN
200,Marriott International,8739.0,400.0,Consumer Cyclical
201,Foundation Health Systems,8706.2,142.4,Healthcare
202,Navistar International,8647.0,544.0,Industrials
203,Gateway,8645.6,427.9,Industrials
204,St. Paul Travelers Cos.,8641.0,834.0,Financial Services
205,AFLAC,8640.0,571.0,Financial Services
206,Continental Airlines,8639.0,455.0,Industrials
207,Bestfoods,8637.0,717.0,Consumer Defensive
208,US Airways Group,8595.0,197.0,Industrials
209,Bindley Western,8509.5,38.3,Healthcare
210,Ingersoll-Rand,8504.6,591.1,Industrials
211,Sunoco,8485.0,97.0,Energy
212,U.S. Bancorp,8435.4,1506.5,Financial Services
213,Eaton,8402.0,617.0,Industrials
214,Solectron,8391.4,293.9,Technology
215,Williams,8364.1,221.4,Energy
216,Conseco,8339.1,962.6,Financial Services
217,USAA,8319.1,765.1,Financial Services
218,National City Corp.,8293.4,1405.5,Financial Services
219,Nabisco Group Holdings,8268.0,2968.0,Consumer Defensive
220,Coastal,8197.2,498.9,Financial Services
221,KeyCorp,7989.0,1107.0,Financial Services
222,Genuine Parts,7981.7,377.6,Consumer Cyclical
223,Avista,7905.0,26.0,Utilities
224,Bear Stearns,7882.0,673.0,Financial Services
225,Paine Webber Group,7822.8,628.6,Financial Services
226,Yum Brands,7822.0,627.0,Consumer Cyclical
227,PPG Industries,7757.0,568.0,Basic Materials
228,Crown Holdings,7731.8,181.3,Consumer Cyclical
229,Valero Energy,7691.2,14.3,Energy
230,PNC Financial Services,7666.0,1264.0,Financial Services
231,Computer Sciences,7660.0,341.2,Technology
232,Principal Financial,7659.2,742.1,Financial Services
233,John Hancock Financial Svcs.,7654.7,153.2,Financial Services
234,SunTrust Banks,7620.2,1326.6,Financial Services
235,Occidental Petroleum,7610.0,448.0,Energy
236,Unisys,7544.6,510.7,Technology
237,CBS,7510.0,780.0,Communication Services
238,Consolidated Edison,7491.3,714.2,Utilities
239,WellPoint Health Networks,7485.4,278.5,Healthcare
240,Smurfit-Stone Container,7386.0,157.0,Basic Materials
241,Tyson Foods,7362.9,230.1,Consumer Defensive
242,American Standard,7287.2,138.3,Industrials
243,Baxter International,7286.0,797.0,Healthcare
244,Pharmacia,7252.6,803.3,Healthcare
245,Ashland,7251.0,290.0,Basic Materials
246,Fort James,7157.9,516.5,Consumer Defensive
247,Rockwell Automation,7151.0,562.0,Industrials
248,Aon,7070.0,352.0,Financial Services
249,Amerada Hess,7039.1,437.6,Energy
250,Kellogg,6984.2,338.3,Consumer Defensive
251,Bank of New York Co.,6966.0,1739.0,Financial Services
252,OfficeMax,6952.7,199.8,Consumer Cyclical
253,American Electric Power,6915.7,520.2,Utilities
254,Unicom,6848.0,570.0,Communication Services
255,Lincoln National,6803.7,460.4,Financial Services
256,Seagate Technology,6802.0,1176.0,Technology
257,Chubb,6729.6,621.1,Financial Services
258,Aramark,6718.4,150.2,Industrials
259,Safeco,6717.1,252.2,Financial Services
260,EMC,6715.6,1010.6,Industrials
261,SCI Systems,6710.8,137.8,Consumer Cyclical
262,Cummins,6639.0,160.0,Industrials
263,Public Service Enterprise Group,6497.0,-81.0,Utilities
264,Federal-Mogul,6487.5,243.2,Consumer Cyclical
265,MBNA,6470.1,1024.4,Financial Services
266,FPL Group,6438.0,697.0,Utilities
267,CHS,6434.5,N.A.,Basic Materials
268,U.S. Bancorp,6424.3,875.3,Financial Services
269,Campbell Soup,6424.0,724.0,Consumer Defensive
270,Saks,6423.8,189.6,Consumer Cyclical
271,Newell Rubbermaid,6413.1,95.4,Consumer Defensive
272,Avnet,6350.0,174.5,Technology
273,CompUSA,6321.4,-45.7,Technology
274,FirstEnergy,6319.6,568.3,Utilities
275,Masco,6307.0,569.1,Industrials
276,Alltel,6302.3,783.6,Communication Services
277,Wachovia Corp.,6287.8,1011.2,Financial Services
278,Wellpoint,6270.1,44.9,Healthcare
279,General Mills,6246.1,534.5,Consumer Defensive
280,Comcast,6209.2,1065.7,Communication Services
281,U.S. Foodservice,6198.4,83.2,Consumer Defensive
282,Unocal,6198.0,137.0,Energy
283,NCR,6196.0,337.0,Technology
284,MicroAge,6149.6,-169.0,Technology
285,Apple Computer,6134.0,601.0,Technology
286,Progressive,6124.2,295.2,Financial Services
287,CMS Energy,6103.0,277.0,Utilities
288,Mellon Financial Corp.,5986.0,963.0,Financial Services
289,Cinergy,5937.9,403.6,Utilities
290,Kinder Morgan,5927.2,-241.4,Energy
291,R.R. Donnelley & Sons,5901.4,308.3,Industrials
292,Union Carbide,5870.0,291.0,Basic Materials
293,Owens-Illinois,5786.7,298.3,Consumer Cyclical
294,3Com,5772.1,403.9,Technology
295,ServiceMaster,5703.5,173.6,Industrials
296,CNF,5592.8,190.5,Financial Services
297,VF,5551.6,366.2,Consumer Cyclical
298,Automatic Data Proc.,5540.1,696.8,Industrials
299,First Data,5539.8,1199.7,Financial Services
300,Goodrich,5537.5,169.6,Industrials
301,Central & South West,5536.6,454.6,Utilities
302,Ikon Office Solutions,5522.1,33.8,Technology
303,Dominion Resources,5520.0,296.0,Utilities
304,Gannett,5518.2,957.9,Communication Services
305,Mattel,5514.9,-82.4,Consumer Cyclical
306,Exelon,5436.8,582.4,Utilities
307,Sempra Energy,5435.0,394.0,Utilities
308,Cendant,5402.0,-39.0,Industrials
309,Ryder System,5363.9,419.6,Industrials
310,Rohm & Haas,5339.0,249.0,Basic Materials
311,Starwood Hotels & Rsrts.,5292.0,-741.0,Consumer Cyclical
312,Avon Products,5289.1,302.4,Consumer Defensive
313,Science Applications Intl.,5280.1,612.0,Technology
314,Champion International,5268.0,232.0,Basic Materials
315,Computer Assoc. Intl.,5253.0,626.0,Technology
316,Norfolk Southern,5195.0,239.0,Industrials
317,Merisel,5188.7,-61.2,Technology
318,Centex,5154.8,232.0,Real Estate
319,Omnicom Group,5130.5,362.9,Communication Services
320,Nordstrom,5124.2,202.6,Consumer Cyclical
321,Fortune Brands,5122.9,-890.6,Industrials
322,Dole Food,5060.6,48.5,Consumer Defensive
323,Owens Corning,5048.0,270.0,Industrials
324,Air Products & Chem.,5039.8,450.5,Basic Materials
325,Premcor,5005.6,-23.9,Energy
326,Sherwin-Williams,5003.8,303.9,Basic Materials
327,Olsten,4970.6,17.4,Industrials
328,Parker Hannifin,4958.8,310.5,Industrials
329,Baker Hughes,4936.5,33.3,Energy
330,Quantum,4902.1,-29.5,Technology
331,Applied Materials,4859.1,746.6,Technology
332,OfficeMax,4842.7,10.0,Consumer Cyclical
333,Litton Industries,4827.5,120.6,Industrials
334,Corning,4812.5,515.8,Technology
335,Reynolds Metals,4796.0,124.0,Consumer Cyclical
336,InaCom,4786.9,-124.2,Technology
337,America Online,4777.0,762.0,Communication Services
338,GPU,4757.1,459.0,Utilities
339,Southwest Airlines,4735.6,474.4,Industrials
340,DTE Energy,4728.0,483.0,Utilities
341,Quaker Oats,4725.2,455.0,Consumer Defensive
342,Ralston Purina,4720.5,505.1,Consumer Defensive
343,Charles Schwab,4713.2,588.9,Financial Services
344,Big Lots,4700.2,96.1,Consumer Defensive
345,State St. Corp.,4692.0,619.0,Financial Services
346,Foot Locker,4647.0,48.0,Consumer Cyclical
347,Praxair,4639.0,431.0,Basic Materials
348,ITT Industries,4632.2,232.9,Industrials
349,Eastman Chemical,4590.0,48.0,Basic Materials
349,PPL,4590.0,432.0,Utilities
351,Interpublic Group,4561.5,321.9,Communication Services
352,Kohl's,4557.1,258.1,Consumer Cyclical
353,Pacific Life,4548.9,168.4,Financial Services
354,Pitney Bowes,4547.5,636.2,Industrials
355,W.W. Grainger,4533.9,180.7,Industrials
356,Black & Decker,4520.5,300.3,Industrials
357,True Value,4502.3,N.A.,Consumer Cyclical
358,Sodexho Marriott Services,4502.0,51.0,Industrials
359,Dean Foods,4482.0,109.7,Consumer Defensive
360,Northeast Utilities,4471.3,34.2,Utilities
361,Meritor Automotive,4450.0,194.0,Industrials
362,Crestline Capital,4447.1,39.9,Financial Services
363,Dover,4446.4,929.0,Industrials
364,Caremark Rx,4407.8,-143.4,Healthcare
365,Engelhard,4404.9,197.5,Basic Materials
366,American Family Ins. Grp.,4402.0,281.7,Financial Services
367,MidAmerican Energy Holdings,4398.8,167.2,Utilities
368,Maytag,4323.7,328.5,Consumer Cyclical
369,Thermo Electron,4303.8,-174.6,Healthcare
370,Graybar Electric,4299.9,64.7,Basic Materials
371,Express Scripts,4288.1,150.2,Healthcare
372,AK Steel Holding,4284.8,65.4,Basic Materials
373,Brunswick,4283.8,37.9,Consumer Cyclical
374,Kelly Services,4269.1,85.1,Industrials
375,Flowers Industries,4236.0,7.3,Consumer Defensive
376,Hasbro,4232.3,189.0,Consumer Cyclical
377,BJ's Wholesale Club,4206.2,111.1,Consumer Defensive
378,Oxford Health Plans,4197.8,319.9,Healthcare
379,Mutual of Omaha Ins.,4191.6,101.1,Financial Services
380,Comdisco Holding,4159.0,48.0,Technology
381,Medtronic,4134.1,468.4,Healthcare
382,RadioShack,4126.2,297.9,Consumer Cyclical
383,Nash Finch,4123.2,19.8,Consumer Defensive
384,LTV,4120.0,-212.0,Technology
385,AutoZone,4116.4,244.8,Consumer Cyclical
386,FMC,4110.6,212.6,Basic Materials
387,Shaw Industries,4107.7,228.0,Consumer Cyclical
388,Brink's,4089.2,34.7,Industrials
389,Niagara Mohawk Holdings,4084.2,-35.1,Utilities
390,Willamette Industries,4078.0,260.5,Basic Materials
391,HealthSouth,4072.1,76.5,Healthcare
392,Golden State Bancorp,4071.1,323.2,Financial Services
393,Temple-Inland,4063.0,99.2,Basic Materials
394,Providian Financial,4036.8,550.3,Financial Services
395,United Auto Group,4022.5,27.5,Consumer Cyclical
396,Peter Kiewit Sons',4012.6,164.9,Industrials
397,Nucor,4009.3,244.6,Basic Materials
398,Universal,4004.9,127.3,Consumer Defensive
399,Clorox,4003.0,246.0,Consumer Defensive
400,Adams Resources & Engy.,3995.5,6.4,Energy
401,McGraw-Hill,3992.0,425.8,Communication Services
402,Countrywide Financial,3976.4,385.4,Financial Services
403,Hershey Foods,3970.9,460.3,Consumer Defensive
404,Richfood Holdings,3968.2,73.0,Consumer Defensive
405,Capital One Financial,3965.8,363.1,Financial Services
406,Estee Lauder,3961.5,272.9,Consumer Defensive
407,Foster Wheeler,3944.1,-143.6,Industrials
408,Cablevision Systems,3943.0,-800.6,Communication Services
409,Qualcomm,3937.3,200.9,Technology
410,Qwest Communications,3927.6,458.5,Communication Services
411,GenAmerica,3919.5,-174.3,Financial Services
412,Bethlehem Steel,3914.8,-183.2,Basic Materials
413,ShopKo Stores,3911.9,102.2,Consumer Cyclical
414,Dean Foods,3894.9,151.2,Consumer Defensive
415,Dollar General,3888.0,219.4,Consumer Defensive
416,Ames Dept. Stores,3878.5,17.1,Consumer Cyclical
417,BB&T Corp.,3877.1,612.8,Financial Services
418,Cooper Industries,3868.9,331.9,Healthcare
419,York International,3866.6,75.9,Industrials
420,Florida Progress,3845.1,314.9,Utilities
421,KB Home,3836.3,147.5,Consumer Cyclical
422,Autoliv,3812.2,199.9,Consumer Cyclical
423,Mead,3799.5,208.1,Consumer Defensive
424,Constellation Energy,3786.2,273.6,Utilities
425,AmSouth Bancorp.,3780.3,340.5,Financial Services
426,Leggett & Platt,3779.0,290.5,Consumer Cyclical
427,Harris,3775.9,53.1,Energy
428,Smithfield Foods,3775.0,94.9,Consumer Defensive
429,Avery Dennison,3768.2,215.4,Consumer Cyclical
430,Micron Technology,3764.0,-68.9,Technology
431,Conectiv,3744.9,-198.1,Utilities
432,Pulte Homes,3730.3,178.2,Consumer Cyclical
433,Supermarkets Genl. Holdings,3698.1,-31.4,Consumer Defensive
434,Lyondell Chemical,3693.0,-115.0,Basic Materials
435,Longs Drug Stores,3672.4,69.0,Consumer Defensive
436,Fifth Third Bancorp,3615.0,668.0,Financial Services
437,USG,3600.0,421.0,Basic Materials
438,Ball,3584.2,104.2,Basic Materials
439,Ameren,3523.6,385.1,Utilities
440,Allmerica Financial,3512.2,295.8,Financial Services
441,Jacuzzi Brands,3506.0,141.0,Consumer Cyclical
442,Fleetwood Enterprises,3490.2,107.1,Consumer Cyclical
443,Barnes & Noble,3486.0,124.5,Consumer Cyclical
444,Allegheny Technologies,3471.8,300.2,Industrials
445,Hannaford Bros.,3462.9,98.0,Consumer Defensive
446,Interstate Bakeries,3459.4,126.2,Consumer Defensive
447,Darden Restaurants,3458.1,140.5,Consumer Cyclical
448,Lexmark International,3452.3,318.5,Technology
449,Armstrong Holdings,3443.8,14.3,Industrials
450,Wesco International,3420.1,24.6,Industrials
451,Becton Dickinson,3418.4,275.7,Healthcare
452,United Stationers,3393.0,83.4,Industrials
453,Regions Financial,3391.8,525.4,Financial Services
454,LG&E Energy,3390.7,62.1,Utilities
455,Comerica,3389.6,672.6,Financial Services
456,New Century Energies,3375.4,346.6,Utilities
457,Thrivent Financial for Lutherans,3366.2,255.5,Financial Services
458,Hormel Foods,3357.8,163.4,Consumer Defensive
459,Progress Energy,3357.6,382.3,Energy
460,Sonic Automotive,3350.8,44.6,Consumer Cyclical
461,SouthTrust Corp.,3350.0,443.2,Financial Services
462,Allied Waste Industries,3341.1,-288.7,Industrials
463,Amgen,3340.1,1096.4,Healthcare
464,American Financial Grp.,3334.5,141.4,Financial Services
465,Avis Rent A Car,3332.7,92.6,Industrials
466,Nextel Communications,3326.0,-1338.0,Communication Services
467,Service Corp. Intl.,3321.8,-32.4,Consumer Cyclical
468,Trans World Airlines,3308.7,-353.4,Industrials
469,Tenneco Automotive,3279.0,-63.0,Consumer Cyclical
470,SLM,3259.4,500.8,Financial Services
471,AES,3253.0,228.0,Utilities
472,Hercules,3248.0,168.0,Financial Services
473,IAC/Interactive,3235.8,-27.6,Communication Services
474,Knight-Ridder,3228.2,339.9,Communication Services
475,Yellow Roadway,3226.8,50.9,industrials
476,Tribune,3221.9,1480.0,Communication Services
477,Times Mirror,3215.8,259.1,Communication Services
478,Danaher,3197.2,261.6,Healthcare
479,Phoenix,3193.0,88.9,Financial Services
480,Columbia Energy Group,3189.2,249.2,Energy
481,Owens & Minor,3186.4,28.0,Healthcare
482,Ace Hardware,3181.8,N.A.,Consumer Cyclical
483,Plains Resources,3177.0,-50.8,Energy
484,Caesars Entertainment,3176.0,136.0,Consumer Cyclical
485,Interim Services,3168.0,70.8,Industrials
486,Reliance Group Holdings,3153.3,-310.5,Financial Services
487,Jones Apparel Group,3150.7,188.4,Consumer Cyclical
488,NiSource,3144.6,160.4,Utilities
489,Airborne,3140.2,91.2,Communication Services
490,New York Times,3130.6,310.2,Communication Services
491,D.R. Horton,3119.0,159.8,Consumer Cyclical
492,Lennar,3118.5,172.7,Consumer Cyclical
493,Phelps Dodge,3114.4,-257.8,Basic Materials
494,Arvin Industries,3100.5,91.1,Consumer Cyclical
495,Mohawk Industries,3083.3,157.2,Consumer Cyclical
496,Consolidated Natural Gas,3074.3,136.8,Energy
497,Budget Group,3072.5,-64.5,Consumer Cyclical
498,Tesoro,3065.7,75.0,Basic Materials
499,TransMontaigne,3047.1,1.9,Energy
500,ReliaStar Financial,3037.3,253.6,Financial Services
