rank,company,revenue ($ millions),profit ($ millions),Sector
104,Fred Meyer,14878.8,-162.8,Consumer Defensive
105,TXU,14736.0,740.0,Utilities
106,Pfizer,14704.0,3351.0,Healthcare
107,Northwestern Mutual,14644.9,808.9,Financial Services
108,Time Warner,14582.0,168.0,Communication Services
109,Microsoft,14484.0,4490.0,Technology
110,Dynegy,14258.0,108.4,Utilities
111,Delta Air Lines,14138.0,1001.0,Industrials
112,Berkshire Hathaway,13832.0,2830.0,Financial Services
113,Deere,13821.5,1021.4,Industrials
114,Bergen Brunswig,13720.0,3.1,Healthcare
115,Winn-Dixie Stores,13617.5,198.6,Consumer Defensive
116,Massey Energy,13504.8,235.5,Energy
117,Wyeth,13462.7,2474.3,Healthcare
118,Emerson Electric,13447.2,1228.6,Industrials
119,Coca-Cola Enterprises,13414.0,142.0,Consumer Defensive
120,May Dept. Stores,13413.0,849.0,Consumer Cyclical
121,Eastman Kodak,13406.0,1390.0,Industrials
122,Georgia-Pacific,13223.0,98.0,Basic Materials
123,Atlantic Richfield,13195.0,452.0,Energy
124,Liberty Mutual Ins. Group,13166.0,385.0,Financial Services
125,Nationwide,13105.0,1195.7,Financial Services
126,IBP,12848.6,190.0,Consumer Defensive
127,Dana,12838.7,534.1,Consumer Cyclical
128,Washington Mutual,12745.6,1486.9,Financial Services
129,Waste Management,12703.5,-770.7,Industrials
130,Goodyear Tire & Rubber,12648.7,682.3,Consumer Cyclical
131,Johnson Controls,12586.8,337.7,Industrials
132,Aquila,12563.4,132.2,Energy
133,Abbott Laboratories,12477.8,2333.2,Healthcare
134,McDonald's,12421.4,1550.1,Consumer Cyclical
135,US West,12378.0,1508.0,Communication Services
136,Kimberly-Clark,12297.8,1165.8,Consumer Defensive
137,Lowe's,12244.9,482.4,Consumer Cyclical
138,Viacom,12096.1,-122.4,Communication Services
139,Publix Super Markets,12067.1,378.3,Consumer Defensive
140,Bankers Trust Corp.,12048.0,-73.0,Financial Services
141,Tosco,12021.5,106.2,Energy
142,TRW,11886.0,477.0,Industrials
143,ConocoPhillips,11845.0,237.0,Energy
144,Textron,11549.0,608.0,Industrials
145,Tech Data,11529.0,129.0,Technology
146,Entergy,11494.8,785.6,Utilities
147,CenterPoint Energy,11488.5,-141.1,Utilities
148,Southern,11403.0,977.0,Utilities
149,Rite Aid,11375.1,316.4,Healthcare
150,Anheuser-Busch,11245.8,1233.3,Consumer Defensive
151,Toys `R` Us,11200.0,-132.0,Consumer Cyclical
152,Weyerhaeuser,10766.0,294.0,Real Estate
153,Mass. Mutual Life Ins.,10668.1,432.8,Financial Services
154,Union Pacific,10553.0,-633.0,Industrials
155,Whirlpool,10323.0,325.0,Consumer Cyclical
156,American General,10251.0,764.0,Financial Services
157,Warner-Lambert,10213.7,1254.0,Healthcare
158,Edison International,10208.0,668.0,Utilities
159,Gillette,10056.0,1081.0,Consumer Defensive
160,Eli Lilly,10051.3,2097.9,Healthcare
161,FleetBoston Financial,10002.0,1532.0,Financial Services
162,CSX,9898.0,537.0,Industrials
163,Tenet Healthcare,9895.0,261.0,Healthcare
164,Sun Microsystems,9790.8,762.9,Technology
165,Humana,9781.0,129.0,Healthcare
166,Nike,9553.1,399.6,Consumer Cyclical
167,PacifiCare Health Sys.,9521.5,202.4,Healthcare
168,PacifiCorp,9442.5,312.0,Utilities
169,Limited Brands,9346.9,2053.6,Consumer Cyclical
170,H.J. Heinz,9209.3,801.6,Consumer Defensive
171,St. Paul Travelers Cos.,9108.4,89.3,Financial Services
172,CBS,9061.0,-21.0,Communication Services
173,Lear,9059.4,115.5,Consumer Cyclical
174,Gap,9054.5,824.5,Consumer Cyclical
175,Northwest Airlines,9044.8,-285.5,Industrials
176,Office Depot,8997.7,233.2,Consumer Cyclical
177,Colgate-Palmolive,8971.6,848.6,Consumer Defensive
178,Burlington No. Santa Fe,8941.0,1155.0,Industrials
179,John Hancock Financial Svcs.,8911.7,627.3,Financial Services
180,Northrop Grumman,8902.0,214.0,Industrials
181,Health Net,8896.1,-165.2,Healthcare
182,Circuit City Stores,8870.8,104.3,Consumer Cyclical
183,Manpower,8814.3,75.7,Industrials
184,Farmland Industries,8775.0,N.A.,Real Estate
185,Household International,8707.6,524.1,Financial Services
186,US Airways Group,8688.0,538.0,Industrials
187,Monsanto,8648.0,-250.0,Basic Materials
188,AmerisourceBergen,8575.4,50.5,Healthcare
189,CHS Electronics,8545.8,45.7,Technology
190,Yum Brands,8468.0,445.0,Consumer Cyclical
191,Texas Instruments,8460.0,407.0,Technology
192,Cisco Systems,8458.8,1350.1,Technology
193,Honeywell,8426.7,572.0,Industrials
194,Bestfoods,8374.0,624.0,Consumer Defensive
195,Best Buy,8358.2,94.5,Consumer Cyclical
196,Ultramar Diamond Shamrock,8346.5,-78.1,Energy
197,Arrow Electronics,8344.7,145.8,Technology
198,Crown Holdings,8300.0,105.1,Consumer Cyclical
199,Ingersoll-Rand,8291.5,509.1,Industrials
200,Schering-Plough,8077.0,1756.0,Healthcare
201,National City Corp.,8070.8,1070.7,Financial Services
202,Rockwell Automation,8025.0,-427.0,Industrials
203,Dillard's,8012.0,135.0,Consumer Cyclical
204,Bear Stearns,7979.9,660.4,Financial Services
205,Guardian Life of America,7973.8,160.4,Financial Services
206,Marriott International,7968.0,390.0,Consumer Cyclical
207,Continental Airlines,7951.0,383.0,Industrials
208,TJX,7949.1,424.2,Consumer Cyclical
209,PNC Financial Services,7936.0,1115.0,Financial Services
210,Paccar,7894.8,416.8,Industrials
211,Navistar International,7885.0,299.0,Industrials
212,Conseco,7716.0,588.1,Financial Services
213,Principal Financial,7697.4,693.0,Financial Services
214,USAA,7687.4,979.5,Financial Services
215,U.S. Bancorp,7664.0,1327.4,Financial Services
216,Williams,7658.3,127.5,Energy
217,Bindley Western,7623.1,19.1,Healthcare
218,BankBoston Corp.,7609.0,792.0,Financial Services
219,Tenneco Automotive,7605.0,255.0,Consumer Cyclical
220,ITT Industries,7523.1,1532.5,Industrials
221,PPG Industries,7510.0,801.0,Basic Materials
222,Campbell Soup,7505.0,660.0,Consumer Defensive
223,Gateway,7467.9,346.4,Industrials
224,Nebco Evans,7421.0,-152.3,NaN
225,Unisource,7417.3,-231.8,Industrials
226,Tyson Foods,7414.1,25.1,Consumer Defensive
227,SunTrust Banks,7392.1,971.0,Financial Services
228,Tele-Communications,7351.0,1943.0,Communication Services
229,Fort James,7301.1,497.6,Consumer Defensive
230,Paine Webber Group,7249.6,433.6,Financial Services
231,Unisys,7208.4,387.0,Technology
232,Marsh & McLennan,7190.0,796.0,Financial Services
233,Unicom,7151.3,510.2,Communication Services
234,Oracle,7143.9,813.7,Technology
235,Coastal,7125.2,444.4,Financial Services
236,Staples,7123.2,185.4,Consumer Defensive
237,AFLAC,7104.2,486.8,Financial Services
238,KeyCorp,7100.0,996.0,Financial Services
239,Consolidated Edison,7093.0,729.7,Utilities
240,Sunoco,7024.0,280.0,Energy
241,Caremark Rx,7003.6,-1260.5,Healthcare
242,Ashland,6933.0,203.0,Basic Materials
243,Pharmacia,6893.0,691.0,Healthcare
244,Seagate Technology,6819.0,-530.0,Technology
245,SCI Systems,6805.9,145.1,Consumer Cyclical
246,Kellogg,6762.1,502.6,Consumer Defensive
247,Sodexho Marriott Services,6704.0,122.0,Industrials
248,FPL Group,6661.0,664.0,Utilities
249,American Standard,6653.9,-16.3,Industrials
250,Eaton,6625.0,349.0,Industrials
251,Amerada Hess,6617.5,-458.9,Energy
252,Genuine Parts,6614.0,355.8,Consumer Cyclical
253,Computer Sciences,6600.8,260.4,Technology
254,Baxter International,6599.0,315.0,Healthcare
255,Occidental Petroleum,6596.0,363.0,Energy
256,WellPoint Health Networks,6573.0,231.3,Healthcare
257,Columbia Energy Group,6568.2,269.2,Energy
258,NCR,6505.0,122.0,Technology
259,Aon,6492.9,540.5,Financial Services
260,Safeco,6452.1,351.9,Financial Services
261,Transamerica,6428.6,707.0,Financial Services
262,Aramark,6377.3,129.2,Industrials
263,Chubb,6349.8,707.0,Financial Services
264,American Electric Power,6345.9,536.2,Utilities
265,Baker Hughes,6311.9,-297.4,Energy
266,Cummins,6266.0,-21.0,Industrials
267,Saks,6219.9,-0.9,Consumer Cyclical
268,OfficeMax,6162.1,-37.0,Consumer Cyclical
269,Case,6149.0,64.0,Industrials
270,Lincoln National,6087.1,509.8,Financial Services
271,Dominion Resources,6086.2,535.6,Utilities
272,General Mills,6033.0,421.8,Consumer Defensive
273,Apple Computer,5941.0,309.0,Technology
274,Public Service Enterprise Group,5931.0,644.0,Utilities
275,Avnet,5916.3,151.4,Technology
276,Wachovia Corp.,5913.8,874.2,Financial Services
277,R.R. Donnelley & Sons,5899.9,294.6,Industrials
278,Wellpoint,5878.2,172.4,Healthcare
279,Cinergy,5876.3,261.0,Utilities
280,FirstEnergy,5861.3,410.9,Utilities
281,Reynolds Metals,5859.0,66.0,Consumer Cyclical
282,Cendant,5832.0,539.6,Industrials
283,Mellon Financial Corp.,5814.0,870.0,Financial Services
284,Quantum,5805.2,170.8,Technology
285,Bank of New York Co.,5793.0,1192.0,Financial Services
286,El Paso,5782.0,225.0,Energy
287,Foot Locker,5698.0,-136.0,Consumer Cyclical
288,Union Carbide,5659.0,403.0,Basic Materials
289,Champion International,5653.0,75.3,Basic Materials
290,Illinois Tool Works,5647.9,672.8,Industrials
291,Ikon Office Solutions,5628.7,-83.1,Technology
292,Comcast,5590.5,972.1,Communication Services
293,Ralston Purina,5577.0,1105.7,Consumer Defensive
294,Valero Energy,5539.3,-47.3,Energy
295,LG&E Energy,5528.7,-95.5,Utilities
296,Sempra Energy,5525.0,294.0,Utilities
297,MicroAge,5520.0,-8.3,Technology
298,U.S. Foodservice,5506.9,-47.0,Consumer Defensive
299,AMP,5482.0,2.0,Financial Services
300,Central & South West,5482.0,440.0,Utilities
301,VF,5478.8,388.3,Consumer Cyclical
302,Owens-Illinois,5449.9,108.0,Consumer Cyclical
303,3Com,5420.4,30.2,Technology
304,Unocal,5379.0,130.0,Energy
305,Progressive,5292.4,456.7,Financial Services
306,Solectron,5288.3,198.8,Technology
307,CompUSA,5286.0,31.5,Technology
308,Avon Products,5212.7,270.0,Consumer Defensive
309,Exelon,5210.5,512.7,Utilities
310,MBNA,5195.1,776.3,Financial Services
311,Alltel,5194.0,580.3,Communication Services
312,Ryder System,5188.7,159.1,Industrials
313,AirTouch Communications,5181.0,725.0,Technology
314,CMS Energy,5141.0,285.0,Utilities
315,Gannett,5121.3,999.9,Communication Services
316,First Data,5117.6,465.7,Financial Services
317,Cooper Industries,5100.6,423.0,Healthcare
318,Nordstrom,5027.9,206.7,Consumer Cyclical
319,Owens Corning,5009.0,-705.0,Industrials
320,General Dynamics,4970.0,364.0,Industrials
321,CNF,4941.5,139.0,Financial Services
322,Sherwin-Williams,4934.4,272.9,Basic Materials
323,Air Products & Chem.,4933.8,546.8,Basic Materials
324,Dover,4876.7,378.8,Industrials
325,Quaker Oats,4842.5,284.5,Consumer Defensive
326,Praxair,4833.0,425.0,Basic Materials
327,Starwood Hotels & Rsrts.,4832.0,1255.0,Consumer Cyclical
328,Automatic Data Proc.,4798.1,605.3,Industrials
329,Fortune Brands,4797.2,263.1,Industrials
330,RadioShack,4787.9,61.3,Consumer Cyclical
331,Mattel,4781.9,332.3,Consumer Cyclical
332,Browning-Ferris Industries,4745.7,338.8,Industrials
333,ServiceMaster,4724.1,190.0,Industrials
334,Oxford Health Plans,4719.4,-624.5,Healthcare
335,Computer Assoc. Intl.,4719.0,1169.0,Technology
336,Parker Hannifin,4633.0,319.6,Industrials
337,Unum,4630.8,363.4,Financial Services
338,Olsten,4602.8,4.4,Industrials
339,Foster Wheeler,4597.0,-31.5,Industrials
340,Mead,4579.2,119.7,Consumer Defensive
341,Allegiance,4574.4,126.4,Industrials
342,Black & Decker,4559.9,-754.8,Industrials
343,Merisel,4553.0,18.5,Technology
344,Union Camp,4502.9,19.3,Basic Materials
345,Eastman Chemical,4481.0,249.0,Basic Materials
346,Bethlehem Steel,4477.8,120.1,Basic Materials
347,Science Applications Intl.,4476.8,147.6,Technology
348,Corporate Express,4474.6,-73.3,Industrials
349,Federal-Mogul,4468.7,53.7,Consumer Cyclical
350,Hershey Foods,4435.6,340.9,Consumer Defensive
351,Norfolk Southern,4428.0,734.0,Industrials
352,Dole Food,4424.2,12.1,Consumer Defensive
353,Litton Industries,4399.9,181.4,Industrials
354,Kinder Morgan,4387.8,60.0,Energy
355,FMC,4378.4,106.5,Basic Materials
356,Masco,4345.0,476.0,Industrials
357,W.W. Grainger,4341.3,238.5,Industrials
358,OfficeMax,4337.8,48.6,Consumer Cyclical
359,Pitney Bowes,4334.4,576.4,Industrials
360,True Value,4328.2,N.A.,Consumer Cyclical
361,Universal,4287.2,141.3,Consumer Defensive
362,LTV,4273.0,-27.0,Technology
363,InaCom,4258.4,42.6,Technology
364,GPU,4248.8,360.1,Utilities
365,Harcourt General,4235.3,141.6,Communication Services
366,State St. Corp.,4234.0,436.0,Financial Services
367,Giant Food,4230.6,71.2,Consumer Cyclical
368,DTE Energy,4221.0,443.0,Utilities
369,Big Lots,4193.7,96.8,Consumer Defensive
370,Engelhard,4174.6,187.1,Basic Materials
371,Southwest Airlines,4164.0,433.4,Industrials
372,Nash Finch,4160.0,-61.6,Consumer Defensive
373,Pacific Life,4152.9,187.6,Financial Services
374,Nucor,4151.2,263.7,Basic Materials
375,Turner Corp.,4129.7,19.6,Industrials
376,Ryerson Tull,4092.7,550.9,Basic Materials
377,Kelly Services,4092.3,84.7,Industrials
378,Omnicom Group,4092.0,285.1,Communication Services
379,Maytag,4069.3,280.6,Consumer Cyclical
380,Hilton Hotels,4064.0,297.0,Consumer Cyclical
381,American Financial Grp.,4050.0,124.4,Financial Services
382,Applied Materials,4041.7,230.9,Technology
383,HealthSouth,4006.1,46.6,Healthcare
384,American Family Ins. Grp.,4002.6,39.6,Financial Services
385,Centex,3975.5,144.8,Real Estate
386,EMC,3973.7,793.4,Industrials
387,Interpublic Group,3968.7,309.9,Communication Services
388,Goodrich,3950.8,226.5,Industrials
389,Brunswick,3945.2,186.3,Consumer Cyclical
390,Harris,3939.1,133.0,Energy
391,Allegheny Technologies,3923.4,241.2,Industrials
392,GenAmerica,3913.9,113.5,Financial Services
393,UnumProvident,3904.0,254.0,Financial Services
394,Thermo Electron,3867.6,181.9,Healthcare
395,Smithfield Foods,3867.4,53.4,Consumer Defensive
396,KeySpan,3836.1,51.3,Utilities
397,Meritor Automotive,3836.0,147.0,Industrials
398,Niagara Mohawk Holdings,3826.4,-120.8,Utilities
399,Mutual of Omaha Ins.,3820.1,91.3,Financial Services
400,Smurfit-Stone Container,3794.0,-200.0,Basic Materials
401,PPL,3786.0,-569.0,Utilities
402,Northeast Utilities,3767.7,-146.8,Utilities
403,Brink's,3746.9,66.1,Industrials
404,Graybar Electric,3744.1,59.5,Basic Materials
405,Temple-Inland,3740.1,64.5,Basic Materials
406,McGraw-Hill,3729.1,333.1,Communication Services
407,Newell Rubbermaid,3720.0,396.2,Consumer Defensive
408,Rohm & Haas,3720.0,440.0,Basic Materials
409,Sonat,3709.8,-530.5,Energy
410,Willamette Industries,3700.3,89.0,Basic Materials
411,Corning,3688.9,394.0,Technology
412,Avista,3684.0,78.1,Utilities
413,Kohl's,3681.8,192.3,Consumer Cyclical
414,Premcor,3668.2,-29.7,Energy
415,Supermarkets Genl. Holdings,3655.2,-46.2,Consumer Defensive
416,Florida Progress,3620.3,281.7,Utilities
417,Estee Lauder,3618.0,236.8,Consumer Defensive
418,New Century Energies,3610.9,342.0,Utilities
419,U.S. Office Products,3604.3,67.2,Industrials
420,Consolidated Natural Gas,3553.0,238.8,Energy
421,BJ's Wholesale Club,3552.2,62.5,Consumer Defensive
422,Shaw Industries,3542.2,20.6,Consumer Cyclical
423,Western Digital,3541.5,-290.2,Technology
424,Republic New York Corp.,3522.6,248.0,Financial Services
425,Host Marriott,3519.0,47.0,Consumer Cyclical
426,Flowers Industries,3505.3,41.9,Consumer Defensive
427,U.S. Bancorp,3501.6,430.1,Financial Services
428,Autoliv,3488.7,188.3,Consumer Cyclical
429,IMC Global,3483.2,-9.0,Basic Materials
430,Avery Dennison,3459.9,223.3,Consumer Cyclical
431,Hechinger,3449.2,-92.9,Consumer Cyclical
432,Phoenix,3434.7,124.8,Financial Services
433,Allmerica Financial,3432.5,201.2,Financial Services
434,Peter Kiewit Sons',3403.0,136.0,Industrials
435,Charles Schwab,3388.1,348.5,Financial Services
436,Leggett & Platt,3370.4,248.0,Consumer Cyclical
437,Reliance Group Holdings,3369.1,326.4,Financial Services
438,Jacuzzi Brands,3362.0,-44.0,Consumer Cyclical
439,Constellation Energy,3358.1,327.7,Utilities
440,Qualcomm,3347.9,108.5,Technology
441,Service Merchandise,3327.3,-10.4,Consumer Cyclical
442,Hannaford Bros.,3323.6,94.6,Consumer Defensive
443,Dean Foods,3320.9,131.6,Consumer Defensive
444,Ameren,3318.2,386.5,Utilities
445,Hasbro,3304.5,206.4,Consumer Cyclical
446,Times Mirror,3291.5,1417.3,Communication Services
447,York International,3289.2,136.5,Industrials
448,Darden Restaurants,3287.0,101.7,Consumer Cyclical
449,Dean Foods,3269.1,106.3,Consumer Defensive
450,Longs Drug Stores,3266.9,63.4,Consumer Defensive
451,Interstate Bakeries,3265.8,127.9,Consumer Defensive
452,Cablevision Systems,3265.1,-286.6,Communication Services
453,Hormel Foods,3261.0,139.3,Consumer Defensive
454,Trans World Airlines,3259.1,-120.5,Industrials
455,Comdisco Holding,3243.0,153.0,Technology
456,AutoZone,3242.9,227.9,Consumer Cyclical
457,United States Filter,3234.6,-299.8,Utilities
458,Reebok International,3224.6,23.9,Consumer Cyclical
459,Dollar General,3221.0,182.0,Consumer Defensive
460,Comerica,3219.9,607.1,Financial Services
461,Thrivent Financial for Lutherans,3217.9,133.7,Financial Services
462,Richfood Holdings,3203.7,54.7,Consumer Defensive
463,Sun Healthcare Group,3142.1,-62.5,Healthcare
464,Kindred Healthcare,3132.4,-17.7,Healthcare
465,Progress Energy,3130.0,399.2,Energy
466,USG,3130.0,332.0,Basic Materials
467,Ace Hardware,3120.4,N.A.,Consumer Cyclical
468,Becton Dickinson,3116.9,236.6,Healthcare
469,Yellow Roadway,3112.1,-28.7,industrials
470,Silicon Graphics,3100.6,-459.6,Technology
471,Golden West Financial,3100.2,434.6,Financial Services
472,Knight-Ridder,3099.6,365.9,Communication Services
473,Anixter International,3083.7,65.6,Industrials
474,Owens & Minor,3082.1,20.1,Healthcare
475,Airborne,3074.5,137.3,Communication Services
476,Regions Financial,3072.5,421.7,Financial Services
477,Conectiv,3071.6,153.2,Utilities
478,SLM,3064.6,501.5,Financial Services
479,Phelps Dodge,3063.4,190.9,Basic Materials
480,United Stationers,3059.2,58.0,Industrials
481,Fleetwood Enterprises,3050.6,108.5,Consumer Cyclical
482,United Auto Group,3045.3,-9.4,Consumer Cyclical
483,Lutheran Brotherhood,3026.6,91.2,Financial Services
484,Golden State Bancorp,3025.8,247.8,Financial Services
485,Wesco International,3025.4,-7.7,Industrials
486,Lexmark International,3020.6,243.0,Technology
487,Micron Technology,3011.9,-233.7,Technology
488,BB&T Corp.,3009.2,501.8,Financial Services
489,Barnes & Noble,3005.6,92.4,Consumer Cyclical
490,ShopKo Stores,2993.8,55.6,Consumer Cyclical
491,Tribune,2980.9,414.3,Communication Services
492,Integrated Health Services,2972.6,-68.0,Healthcare
493,SouthTrust Corp.,2943.3,368.6,Financial Services
494,AGCO,2941.4,60.6,Industrials
495,New York Times,2936.7,278.9,Communication Services
496,Mercantile Bancorp.,2934.0,375.3,Financial Services
497,NiSource,2932.8,193.9,Utilities
498,Danaher,2910.0,182.9,Healthcare
499,Westvaco,2904.7,132.0,Basic Materials
500,Ball,2896.4,16.6,Basic Materials
